ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Radiation,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot,Hunt_number,Morning duration,Day duration,Evening duration,Night duration,Duration 24h ,Morning duration,Day duration,Evening duration,Night duration,Intensity 24h
WDF120,09/04/2015,WDF12042103,0,0,0,1,1,4.952693322,6.369178424,28.68,29.41,0,17.47945,no,no,no,no,40,1,0,0,0,0,0,0,0,0,0,0
WDF123,09/04/2015,WDF12342103,0,0,1,1,1,4.952693322,6.369178424,28.68,29.41,0,17.47945,no,no,no,no,35,2,0,0,110,35,145,0,0,32.21818,42.88571,37.551945
WDF126,09/04/2015,WDF12642103,1,0,1,0,0,4.952693322,6.369178424,28.68,29.41,0,17.47945,no,no,no,no,0,2,205,0,195,0,400,62.66829,0,24.5641,0,43.616195
WDM119,29/01/2014,WDM11941668,1,0,1,1,1,0.001409612,0.036870863,28.68,29.19,0,25.08471,no,no,no,no,60,3,250,0,190,0,440,42.684,0,37.73158,0,26.80519333
WDM119,30/01/2014,WDM11941669,1,0,0,0,0,0,0.001409612,28.68,28.68,0,24.9054,no,no,no,no,0,1,160,0,0,0,160,54.1625,0,0,0,54.1625
WDM130,09/04/2015,WDM13042103,0,1,1,1,1,4.952693322,6.369178424,28.68,29.41,0,17.47945,no,no,no,no,50,3,0,155,130,0,285,0,38.9871,42.29231,0,27.09313667
WDM119,19/10/2013,WDM11941566,0,0,1,1,0,10.73421213,11.14378128,28.67,28.84,0,17.66427,no,no,no,no,0,2,0,0,90,350,440,0,0,52.18889,41.94857,47.06873
WDM119,18/02/2014,WDM11941688,1,0,1,0,0,7.345660579,8.698663522,28.67,29.69,0,17.29286,no,no,no,no,0,2,165,0,175,130,470,56.15758,0,31.74286,44.06923,65.984835
WDF120,30/01/2015,WDF12042034,1,0,1,1,1,7.613975972,6.290853517,28.66,29.5,0,26.47458,no,no,no,no,230,3,145,0,85,230,460,63.88966,0,26.24706,57.85217,49.32963
WDF123,30/01/2015,WDF12342034,1,0,1,1,1,7.613975972,6.290853517,28.66,29.5,0,26.47458,no,no,no,no,110,3,150,0,70,110,330,33.46,0,47.78571,43.06364,41.43645
WDF126,30/01/2015,WDF12642034,0,0,1,1,0,7.613975972,6.290853517,28.66,29.5,0,26.47458,no,no,no,no,0,2,0,0,120,235,355,0,0,42.28333,33.4766,37.879965
WDF96,20/09/2012,WDF9641172,1,0,1,0,0,1.210228067,0.596386375,28.66,28.13,0,21.21894,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,20/09/2012,WDM11241172,1,0,1,0,0,1.210228067,0.596386375,28.66,28.13,0,21.21894,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM130,30/01/2015,WDM13042034,1,0,0,1,1,7.613975972,6.290853517,28.66,29.5,0,26.47458,no,no,no,no,265,2,100,0,0,0,100,37.94,0,0,0,18.97
WDM135,31/08/2016,WDM13542613,1,0,1,0,0,0,0.003496292,28.66,27.16,0,19.6009,no,no,no,no,0,2,185,0,145,0,330,36.98378,0,39.44828,0,38.21603
WDM136,31/08/2016,WDM13642613,1,0,1,0,0,0,0.003496292,28.66,27.16,0,19.6009,no,no,no,no,0,2,190,0,135,0,325,29.40526,0,32.67407,0,31.039665
WDF126,11/09/2015,WDF12642258,1,0,1,0,0,0.002346152,0.03358305,28.65,29.48,0,22.42902,no,no,no,no,0,2,140,0,100,0,240,47.4,0,40.98,0,44.19
WDM119,14/10/2013,WDM11941561,1,0,1,0,0,7.333486626,5.910401892,28.65,27.68,0,20.2964,no,no,no,no,0,2,115,0,120,0,235,62.71304,0,35.19167,0,48.952355
WDM131,11/09/2015,WDM13142258,1,0,1,0,0,0.002346152,0.03358305,28.65,29.48,0,22.42902,no,no,no,no,0,2,125,0,85,0,210,45.344,0,44.54118,0,44.94259
WDM133,11/09/2015,WDM13342258,1,1,0,0,0,0.002346152,0.03358305,28.65,29.48,0,22.42902,no,no,no,no,0,2,105,55,0,0,160,34.65714,23.09091,0,0,28.874025
WDM135,11/06/2016,WDM13542532,1,0,0,0,0,2.741039523,1.902498733,28.64,29.44,0,21.91007,no,no,no,no,0,1,215,0,0,0,215,52.82791,0,0,0,52.82791
WDM136,11/06/2016,WDM13642532,0,0,1,0,0,2.741039523,8.319053311,28.64,NA,0,21.91007,no,no,no,no,0,1,0,0,140,0,140,0,0,43.60714,0,43.60714
WDF120,17/08/2014,WDF12041868,1,0,1,1,1,2.302104461,3.34382581,28.63,27.82,0,21.49717,no,no,no,no,35,3,200,0,135,35,370,41.68,0,35.72593,41.88571,39.76388
WDF120,28/08/2014,WDF12041879,1,1,1,0,0,0.231444382,0.072554629,28.63,26.4,0,23.53669,yes,yes,no,yes,0,3,160,135,0,0,295,57.58125,14.4963,0,0,24.02585
WDF120,29/11/2014,WDF12041972,1,1,1,0,0,3.84094613,2.669433576,28.63,27.35,0,18.12995,no,no,no,no,0,3,120,65,75,0,260,56.69167,18.70769,25.62667,0,33.67534333
WDF123,17/08/2014,WDF12341868,0,0,1,1,0,2.302104461,3.34382581,28.63,27.82,0,21.49717,yes,yes,yes,no,0,2,0,0,130,250,380,0,0,57.75385,41.544,49.648925
WDF123,28/08/2014,WDF12341879,1,0,0,0,1,0.231444382,0.072554629,28.63,26.4,0,23.53669,yes,yes,no,yes,60,1,235,0,0,0,235,46.1617,0,0,0,46.1617
WDF123,29/11/2014,WDF12341972,1,0,1,0,0,3.84094613,2.669433576,28.63,27.35,0,18.12995,no,no,no,no,0,2,195,0,70,0,265,60.37949,0,39.9,0,50.139745
WDF126,17/08/2014,WDF12641868,1,0,1,0,0,2.302104461,3.34382581,28.63,27.82,0,21.49717,no,no,no,no,0,2,235,0,95,0,330,49.20426,0,63.91579,0,56.560025
WDF126,28/08/2014,WDF12641879,1,0,1,0,0,0.231444382,0.072554629,28.63,26.4,0,23.53669,no,no,no,no,0,2,120,0,145,0,265,50.89167,0,60,0,55.445835
WDF126,29/11/2014,WDF12641972,1,0,1,1,1,3.84094613,2.669433576,28.63,27.35,0,18.12995,yes,no,no,no,110,3,365,0,145,110,620,30.66027,0,27.14483,42.87273,33.55927667
WDF126,14/06/2015,WDF12642169,1,1,1,0,0,0.009323089,0.07803732,28.63,28.25,0,19.89646,no,no,no,no,0,3,190,235,110,0,535,37.04737,4.310638,21.58182,0,20.97994267
WDM119,17/08/2014,WDM11941868,0,0,1,1,0,2.302104461,3.34382581,28.63,27.82,0,21.49717,yes,yes,yes,no,0,2,0,0,115,160,275,0,0,43.64348,50.7625,47.20299
WDM119,28/08/2014,WDM11941879,1,0,1,0,0,0.231444382,0.072554629,28.63,26.4,0,23.53669,yes,no,no,no,0,2,175,0,170,0,345,45.24571,0,52.13529,0,48.6905
WDM130,28/08/2014,WDM13041879,0,1,0,1,1,0.231444382,0.072554629,28.63,26.4,0,23.53669,no,no,no,no,80,2,0,260,0,0,260,0,23.71923,0,0,11.859615
WDM130,29/11/2014,WDM13041972,0,0,1,0,0,3.84094613,2.669433576,28.63,27.35,0,18.12995,no,no,no,no,0,1,0,0,160,0,160,0,0,35.2125,0,35.2125
WDM131,14/06/2015,WDM13142169,1,0,0,0,0,0.009323089,0.07803732,28.63,28.25,0,19.89646,yes,yes,no,yes,0,1,190,0,0,0,190,42.62105,0,0,0,42.62105
WDM132,14/06/2015,WDM13242169,0,0,1,0,0,0.009323089,0.07803732,28.63,28.25,0,19.89646,no,no,no,no,0,1,0,0,50,0,50,0,0,57.06,0,57.06
WDF120,17/09/2014,WDF12041899,1,0,1,0,0,1.183717362,1.87273631,28.62,28.14,0,24.20615,yes,no,no,no,0,2,160,0,170,0,330,35.38125,0,28.78824,0,32.084745
WDF120,22/09/2014,WDF12041904,1,0,1,0,0,0.003666387,0.03922801,28.62,28.32,0,23.27756,yes,no,no,no,0,2,105,0,150,0,255,31.6381,0,45.88,0,38.75905
WDF120,13/10/2014,WDF12041925,1,0,0,0,0,4.424784012,5.707315521,28.62,29.06,0,22.28363,no,no,no,no,0,1,285,0,0,0,285,38.37193,0,0,0,38.37193
WDF123,17/09/2014,WDF12341899,1,0,1,0,0,1.183717362,1.87273631,28.62,28.14,0,24.20615,yes,no,no,no,0,2,295,0,120,0,415,49.15932,0,30.8,0,39.97966
WDF123,22/09/2014,WDF12341904,1,0,1,0,0,0.003666387,0.03922801,28.62,28.32,0,23.27756,yes,yes,yes,no,0,2,0,0,205,0,205,0,0,46.70732,0,23.35366
WDF123,13/10/2014,WDF12341925,0,0,0,1,0,4.424784012,5.707315521,28.62,29.06,0,22.28363,no,no,no,no,0,1,0,0,0,285,285,0,0,0,36.07368,36.07368
WDF126,17/09/2014,WDF12641899,1,0,1,1,1,1.183717362,1.87273631,28.62,28.14,0,24.20615,no,no,no,no,145,3,120,0,95,145,360,61.66667,0,29.34737,53.03448,48.01617333
WDF126,22/09/2014,WDF12641904,1,0,1,0,0,0.003666387,0.03922801,28.62,28.32,0,23.27756,no,no,no,no,0,2,185,0,110,0,295,29.67568,0,34.81818,0,32.24693
WDF126,13/10/2014,WDF12641925,0,0,1,1,0,4.424784012,5.707315521,28.62,29.06,0,22.28363,yes,no,no,no,0,2,0,0,100,230,330,0,0,14.45,37.7087,26.07935
WDM119,17/09/2014,WDM11941899,0,0,1,1,0,1.183717362,1.87273631,28.62,28.14,0,24.20615,yes,no,no,no,0,2,0,0,120,310,430,0,0,28.325,43.19032,35.75766
WDM119,22/09/2014,WDM11941904,0,0,1,0,0,0.003666387,0.03922801,28.62,28.32,0,23.27756,yes,yes,yes,no,0,1,0,0,225,0,225,0,0,40.57333,0,40.57333
WDM130,17/09/2014,WDM13041899,1,0,1,0,0,1.183717362,1.87273631,28.62,28.14,0,24.20615,no,no,no,no,0,2,225,0,225,0,450,63.14222,0,49.93778,0,56.54
WDM130,22/09/2014,WDM13041904,0,0,0,0,1,0.003666387,0.03922801,28.62,28.32,0,23.27756,no,no,no,no,185,0,0,0,0,0,0,0,0,0,0,NA
WDM130,13/10/2014,WDM13041925,1,0,0,0,0,4.424784012,5.707315521,28.62,29.06,0,22.28363,no,no,no,no,0,1,260,0,0,0,260,53.29615,0,0,0,53.29615
WDF120,25/12/2014,WDF12041998,1,0,1,0,0,0.68582003,0.285509999,28.61,30.1,5.33,18.79015,no,no,no,no,0,2,315,0,85,0,400,40.13333,0,58.75294,0,49.443135
WDF120,30/12/2014,WDF12042003,1,0,1,1,1,5.721810455,4.402342946,28.61,29.05,0,23.4311,no,no,no,no,175,3,125,0,140,175,440,51.336,0,33.95,41.92571,42.40390333
WDF123,25/12/2014,WDF12341998,1,1,0,0,0,0.68582003,0.285509999,28.61,30.1,5.33,18.79015,no,no,no,no,0,2,270,115,0,0,385,60.62593,35.48696,0,0,48.056445
WDF123,30/12/2014,WDF12342003,1,0,0,0,0,5.721810455,4.402342946,28.61,29.05,0,23.4311,no,no,no,no,0,1,105,0,0,0,105,31.31429,0,0,0,31.31429
WDF126,25/12/2014,WDF12641998,1,0,1,0,0,0.68582003,0.285509999,28.61,30.1,5.33,18.79015,yes,no,no,no,0,2,155,0,115,0,270,38.2,0,32.03478,0,35.11739
WDF126,30/12/2014,WDF12642003,0,0,1,1,1,5.721810455,4.402342946,28.61,29.05,0,23.4311,no,no,no,no,175,2,0,0,80,175,255,0,0,38.3375,54.32571,46.331605
WDM115,29/02/2012,WDM11540968,1,0,1,1,0,2.935250653,2.056486719,28.61,28.84,1.7,1254.167,no,no,no,no,0,3,250,0,120,0,370,30.66,0,45.48333,0,25.38111
WDM130,25/12/2014,WDM13041998,1,0,1,1,1,0.68582003,0.285509999,28.61,30.1,5.33,18.79015,no,no,no,no,30,3,185,0,100,30,315,49.01081,0,25.55,36.3,36.95360333
WDM130,30/12/2014,WDM13042003,0,0,0,1,1,5.721810455,4.402342946,28.61,29.05,0,23.4311,no,no,no,no,255,1,0,0,0,255,255,0,0,0,63.91765,63.91765
WDM135,27/11/2016,WDM13542701,1,0,1,0,0,0.006598711,0.049262741,28.61,29.99,5.08,20.32968,no,no,no,no,0,2,225,0,140,0,365,33.32444,0,30.57143,0,31.947935
WDM136,27/11/2016,WDM13642701,0,0,0,0,0,0.006598711,0.049262741,28.61,29.99,5.08,20.32968,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM119,23/09/2013,WDM11941540,1,0,1,0,0,6.128335358,7.479901126,28.6,28.77,0,21.68191,no,no,no,no,0,2,170,0,120,0,290,63.28235,0,30.16667,0,46.72451
WDM135,14/11/2016,WDM13542688,1,0,1,1,1,11.01387856,11.15249283,28.6,28.8,0,22.08893,no,no,no,no,95,3,145,0,235,0,380,37.83448,0,23.60851,0,20.48099667
WDM136,14/11/2016,WDM13642688,0,0,1,1,1,11.01387856,11.15249283,28.6,28.8,0,22.08893,no,no,no,no,125,2,0,0,160,275,435,0,0,27.15625,43.35273,35.25449
WDF123,17/05/2014,WDF12341776,0,0,0,1,0,7.405537722,8.977122966,28.59,28.28,0,24.12138,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM119,17/05/2014,WDM11941776,0,0,0,1,1,7.405537722,8.977122966,28.59,28.28,0,24.12138,no,no,no,no,145,1,0,0,0,270,270,0,0,0,37.71852,37.71852
WDM135,09/11/2016,WDM13542683,1,0,0,0,0,6.135350107,4.78698907,28.59,29.64,0,22.35116,no,no,no,no,0,1,175,0,0,0,175,36.6,0,0,0,36.6
WDM135,09/02/2017,WDM13542775,1,0,1,0,1,10.89500672,9.754257034,28.59,28.7,0,26.53595,no,no,no,no,105,2,105,0,85,90,280,35.68571,0,33.18824,40.38889,54.63142
WDM136,09/11/2016,WDM13642683,1,0,0,0,0,6.135350107,4.78698907,28.59,29.64,0,22.35116,no,no,no,no,0,1,170,0,0,0,170,38.89412,0,0,0,38.89412
WDM136,09/02/2017,WDM13642775,0,0,0,0,0,10.89500672,9.754257034,28.59,28.7,0,26.53595,no,no,no,no,0,0,0,0,0,320,320,0,0,0,47.8125,NA
WDF126,25/07/2015,WDF12642210,1,0,1,0,0,4.909351452,3.785126401,28.58,27.36,0,19.36299,no,no,no,no,0,2,180,0,160,0,340,45.17778,0,23.25625,0,34.217015
WDF126,12/09/2015,WDF12642259,1,0,1,0,0,0,0.002346152,28.58,28.65,0,26.31312,no,no,no,no,0,2,120,0,110,0,230,46.85,0,38.56364,0,42.70682
WDF126,17/09/2015,WDF12642264,1,0,1,0,0,0.644302398,0.314109184,28.58,28.21,0,23.83111,no,no,no,no,0,2,170,0,170,0,340,30.84118,0,27.04118,0,28.94118
WDM131,25/07/2015,WDM13142210,1,1,0,0,0,4.909351452,3.785126401,28.58,27.36,0,19.36299,no,no,no,no,0,2,180,220,0,0,400,35.7,6.995455,0,0,21.3477275
WDM131,12/09/2015,WDM13142259,1,0,1,0,0,0,0.002346152,28.58,28.65,0,26.31312,no,no,no,no,0,2,205,0,110,0,315,45.74146,0,44,0,44.87073
WDM131,17/09/2015,WDM13142264,1,0,1,0,0,0.644302398,0.314109184,28.58,28.21,0,23.83111,no,no,no,no,0,2,115,0,130,0,245,56.32174,0,24.76154,0,40.54164
WDM133,12/09/2015,WDM13342259,1,0,1,1,1,0,0.002346152,28.58,28.65,0,26.31312,no,no,no,no,105,3,150,0,115,105,370,38.26667,0,22.92174,33.74286,31.64375667
WDM133,17/09/2015,WDM13342264,0,0,1,0,0,0.644302398,0.314109184,28.58,28.21,0,23.83111,no,no,no,no,0,1,0,0,205,0,205,0,0,41.20976,0,41.20976
WDM115,10/02/2012,WDM11540949,0,0,0,1,0,8.037269508,9.511825729,28.57,28.74,0,1594.242,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDM119,18/09/2013,WDM11941535,1,0,1,0,0,11.1783805,10.33471344,28.57,30.49,1.27,20.55296,no,no,no,no,0,2,290,0,200,0,490,44.03793,0,35.79,0,39.913965
WDM119,14/03/2014,WDM11941712,1,0,0,0,0,10.15105647,9.118989443,28.57,28.84,4.83,16.68642,no,no,no,no,0,1,210,0,0,0,210,45.87143,0,0,0,45.87143
WDF120,01/12/2014,WDF12041974,1,0,1,1,1,6.541988052,5.156515862,28.56,27.82,11.68,20.60141,no,no,no,no,185,3,195,0,170,185,550,46.69744,0,50.60588,28.72432,42.00921333
WDF120,18/12/2014,WDF12041991,1,0,0,0,0,0.184876482,0.453038935,28.56,26.75,0,23.76374,no,no,no,no,0,1,390,0,0,0,390,36.1641,0,0,0,36.1641
WDF123,01/12/2014,WDF12341974,1,0,1,0,0,6.541988052,5.156515862,28.56,27.82,11.68,20.60141,no,no,no,no,0,2,210,0,135,0,345,56.06667,0,55.37037,0,55.71852
WDF123,18/12/2014,WDF12341991,1,0,1,0,0,0.184876482,0.453038935,28.56,26.75,0,23.76374,no,no,no,no,0,2,195,0,140,0,335,57.86667,0,61.61429,0,59.74048
WDF126,01/12/2014,WDF12641974,1,0,1,0,0,6.541988052,5.156515862,28.56,27.82,11.68,20.60141,yes,no,no,no,0,2,255,0,135,0,390,65.56471,0,69.25185,0,67.40828
WDF126,18/12/2014,WDF12641991,1,0,1,1,0,0.184876482,0.453038935,28.56,26.75,0,23.76374,yes,no,no,no,0,3,155,0,165,100,420,67.15484,0,38.70303,49.08,51.64595667
WDM130,01/12/2014,WDM13041974,0,0,0,0,0,6.541988052,5.156515862,28.56,27.82,11.68,20.60141,no,no,no,no,0,0,0,0,0,150,150,0,0,0,52.62,NA
WDM130,18/12/2014,WDM13041991,1,1,1,0,0,0.184876482,0.453038935,28.56,26.75,0,23.76374,no,no,no,no,0,3,275,115,245,0,635,31.02545,22,48.03673,0,33.68739333
WDF120,24/01/2015,WDF12042028,1,0,1,0,0,0.960507719,0.462108209,28.55,27.68,0,23.92723,no,no,no,no,0,2,205,0,110,0,315,43.44878,0,33.01818,0,38.23348
WDF123,24/01/2015,WDF12342028,1,0,0,0,0,0.960507719,0.462108209,28.55,27.68,0,23.92723,no,no,no,no,0,1,150,0,0,0,150,62.69333,0,0,0,62.69333
WDF126,24/01/2015,WDF12642028,1,0,1,0,0,0.960507719,0.462108209,28.55,27.68,0,23.92723,no,no,no,no,0,2,120,0,105,0,225,42.00833,0,21.35238,0,31.680355
WDM119,02/09/2013,WDM11941519,1,0,1,0,0,0.069771392,0.213307618,28.55,28.9,0,22.79591,no,no,no,no,0,2,160,0,235,0,395,53.84375,0,33.11064,0,43.477195
WDM130,24/01/2015,WDM13042028,1,1,0,1,1,0.960507719,0.462108209,28.55,27.68,0,23.92723,no,no,no,no,110,3,210,70,0,0,280,39.60952,20.22857,0,0,19.94603
WDF105,22/09/2011,WDF10540808,1,0,1,0,0,0.700583966,1.291700864,28.54,28.27,0,1523.824,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF126,29/05/2015,WDF12642153,1,0,1,0,0,7.809488443,6.643449965,28.54,28.42,0.8,17.82227,no,no,no,no,0,2,100,0,175,0,275,28.53,0,38.86286,0,33.69643
WDM131,29/05/2015,WDM13142153,1,0,1,0,0,7.809488443,6.643449965,28.54,28.42,0.8,17.82227,yes,no,no,no,0,2,325,0,140,0,465,27.13538,0,47.70714,0,37.42126
WDM132,29/05/2015,WDM13242153,0,0,1,1,1,7.809488443,6.643449965,28.54,28.42,0.8,17.82227,no,no,no,no,45,2,0,0,155,45,200,0,0,47.64516,24.86667,36.255915
WDM135,08/12/2016,WDM13542712,1,0,1,1,1,5.386774215,4.07202218,28.54,28.1,0.254,23.83655,no,no,no,no,55,3,190,0,140,55,385,32.01579,0,33.17143,21.74545,28.97755667
WDM136,08/12/2016,WDM13642712,1,0,1,1,1,5.386774215,4.07202218,28.54,28.1,0.254,23.83655,no,no,no,no,155,3,120,0,110,155,385,50.91667,0,47.2,38.32258,45.47975
WDF96,15/09/2012,WDF9641167,1,0,1,1,0,0,0.004571514,28.53,28.15,0,25.36306,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDF96,11/10/2012,WDF9641193,1,0,1,0,0,0.301877968,0.654398515,28.53,29.23,2.79,16.40085,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM111,06/03/2012,WDM11140974,1,0,1,1,0,10.25087566,9.091650703,28.53,30.6,0,1338.242,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,15/09/2012,WDM11241167,1,0,1,0,0,0,0.004571514,28.53,28.15,0,25.36306,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,11/10/2012,WDM11241193,1,0,1,0,0,0.301877968,0.654398515,28.53,29.23,2.79,16.40085,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM115,06/03/2012,WDM11540974,1,0,1,0,0,10.25087566,9.091650703,28.53,30.6,0,1338.242,no,no,no,no,0,2,120,0,165,0,285,32.33333,0,23.84848,0,28.090905
WDM135,12/08/2016,WDM13542594,1,0,1,0,0,5.273156916,4.134109257,28.53,24.9,0,20.24365,no,no,no,no,0,2,145,0,170,0,315,54.7931,0,42.00588,0,48.39949
WDM136,12/08/2016,WDM13642594,1,0,1,1,1,5.273156916,4.134109257,28.53,24.9,0,20.24365,no,no,no,no,50,3,130,0,85,50,265,66.47692,0,50.56471,22.5,46.51387667
WDF120,15/10/2014,WDF12041927,0,1,0,1,0,2.360316382,3.303375031,28.52,28.01,0,19.35942,no,no,no,no,0,2,0,220,0,245,465,0,4.845455,0,34.10612,19.4757875
WDF123,15/10/2014,WDF12341927,1,0,1,0,0,2.360316382,3.303375031,28.52,28.01,0,19.35942,no,no,no,no,0,2,175,0,130,0,305,37.2,0,36.66154,0,36.93077
WDF126,15/10/2014,WDF12641927,1,0,1,1,1,2.360316382,3.303375031,28.52,28.01,0,19.35942,yes,no,no,no,85,3,165,0,110,0,275,36.75758,0,22.45455,0,19.73737667
WDF126,13/08/2015,WDF12642229,1,0,1,0,0,0,0.009264266,28.52,28.41,0,24.17976,no,no,no,no,0,2,110,0,145,0,255,21.38182,0,42.11034,0,31.74608
WDM130,15/10/2014,WDM13041927,1,0,1,0,0,2.360316382,3.303375031,28.52,28.01,0,19.35942,no,no,no,no,0,2,200,0,200,45,445,47.685,0,59.085,23.8,65.285
WDM131,13/08/2015,WDM13142229,1,0,1,0,0,0,0.009264266,28.52,28.41,0,24.17976,no,no,no,no,0,2,250,0,110,0,360,37.996,0,45.9,0,41.948
WDM133,18/10/2015,WDM13342295,1,1,0,0,0,1.520046487,0.875251926,28.52,29.46,0,23.26824,no,no,no,no,0,2,130,55,0,0,185,49.27692,40.90909,0,0,45.093005
WDM135,14/06/2016,WDM13542535,1,0,1,0,0,5.848410087,4.742364796,28.52,29.74,0,22.52134,no,no,no,no,0,2,170,0,130,0,300,49.74118,0,26.49231,0,38.116745
WDM136,14/06/2016,WDM13642535,1,0,0,0,0,5.848410087,4.742364796,28.52,29.74,0,22.52134,no,no,no,no,0,1,250,0,0,0,250,51.62,0,0,0,51.62
WDF105,03/10/2011,WDF10540819,1,0,1,0,0,2.839287356,1.835216432,28.51,27.7,0,1455.857,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF126,26/07/2015,WDF12642211,1,0,1,1,1,6.159378089,4.909351452,28.51,28.58,0,19.88508,no,no,no,no,90,3,160,0,150,90,400,35.94375,0,48.62667,15.26667,33.27903
WDM131,26/07/2015,WDM13142211,1,0,1,0,0,6.159378089,4.909351452,28.51,28.58,0,19.88508,no,no,no,no,0,2,130,0,240,0,370,53.22308,0,39.09167,0,46.157375
WDM135,10/07/2016,WDM13542561,0,0,1,1,1,2.091688831,1.401157034,28.51,27.75,0,14.64467,no,no,no,no,75,2,0,0,120,75,195,0,0,53.26667,16.46667,34.86667
WDM136,10/07/2016,WDM13642561,1,0,1,0,0,2.091688831,1.401157034,28.51,27.75,0,14.64467,no,no,no,no,0,2,175,0,155,0,330,53.44,0,46.64516,0,50.04258
WDF105,24/09/2011,WDF10540810,1,0,0,0,0,0.099349282,0.313494217,28.5,29.61,0,1287.482,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM119,05/09/2013,WDM11941522,1,0,1,0,0,0,9.93E-05,28.5,27.43,0,22.40058,no,no,no,no,0,2,150,0,100,0,250,52.52,0,37.31,0,44.915
WDM135,28/12/2016,WDM13542732,1,0,1,0,0,0,0.005012305,28.5,26.41,0,23.25794,no,no,no,no,0,2,185,0,105,0,290,58.26486,0,33.54286,0,45.90386
WDM136,28/12/2016,WDM13642732,0,0,1,0,0,0,0.005012305,28.5,26.41,0,23.25794,no,no,no,no,0,1,0,0,170,0,170,0,0,39.91765,0,39.91765
WDF120,22/12/2014,WDF12041995,1,0,1,0,0,0.001684974,0,28.49,27.65,0,22.81483,no,no,no,no,0,2,305,0,290,0,595,51.56066,0,40.9069,0,46.23378
WDF123,15/05/2014,WDF12341774,1,0,0,1,1,10.4378528,11.07538798,28.49,26.97,0,17.53193,no,no,no,no,150,2,125,0,0,150,275,15.888,0,0,33.66667,24.777335
WDF123,22/12/2014,WDF12341995,1,0,1,0,0,0.001684974,0,28.49,27.65,0,22.81483,no,no,no,no,0,2,205,0,185,0,390,45.3122,0,42.56757,0,43.939885
WDF126,22/12/2014,WDF12641995,1,0,0,0,0,0.001684974,0,28.49,27.65,0,22.81483,yes,no,no,no,0,1,190,0,0,0,190,48.72632,0,0,0,48.72632
WDM119,15/05/2014,WDM11941774,1,0,0,1,1,10.4378528,11.07538798,28.49,26.97,0,17.53193,no,no,no,no,155,2,70,0,0,155,225,27.52857,0,0,30.50323,29.0159
WDM130,22/12/2014,WDM13041995,1,1,0,0,0,0.001684974,0,28.49,27.65,0,22.81483,no,no,no,no,0,2,120,315,0,0,435,47.94167,25.19365,0,0,36.56766
WDM119,31/01/2014,WDM11941670,1,0,1,0,0,0.008415803,0,28.48,28.68,0,25.06852,no,no,no,no,0,2,180,0,165,0,345,53.01667,0,24.71515,0,38.86591
WDM135,06/07/2016,WDM13542557,0,0,0,0,0,0.176380882,0.039333445,28.48,28.98,0,18.83321,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM136,06/07/2016,WDM13642557,1,0,1,0,0,0.176380882,0.039333445,28.48,28.98,0,18.83321,no,no,no,no,0,2,105,0,255,0,360,35.85714,0,34.79216,0,35.32465
WDF120,29/09/2014,WDF12041911,1,0,0,0,0,1.43555307,0.78942751,28.46,27.11,0,24.10044,no,no,no,no,0,1,215,0,0,0,215,58.74884,0,0,0,58.74884
WDF123,08/06/2014,WDF12341798,1,0,1,0,0,6.70740646,5.445928988,28.46,28.01,0.25,21.97415,no,no,no,no,0,2,200,0,100,0,300,55.14,0,38.98,0,47.06
WDF123,29/09/2014,WDF12341911,1,0,1,0,0,1.43555307,0.78942751,28.46,27.11,0,24.10044,yes,no,no,no,0,2,265,0,210,0,475,54.31698,0,37.70952,0,46.01325
WDF126,29/09/2014,WDF12641911,0,0,1,1,1,1.43555307,0.78942751,28.46,27.11,0,24.10044,no,no,no,no,110,2,0,0,75,250,325,0,0,49.62667,43.936,46.781335
WDM119,08/06/2014,WDM11941798,1,0,1,0,0,6.70740646,5.445928988,28.46,28.01,0.25,21.97415,no,no,no,no,0,2,220,0,120,0,340,54.27273,0,35.925,0,45.098865
WDM119,29/09/2014,WDM11941911,1,0,1,0,0,1.43555307,0.78942751,28.46,27.11,0,24.10044,yes,no,no,no,0,2,150,0,205,0,355,66.12,0,31.4,0,48.76
WDM130,29/09/2014,WDM13041911,0,0,1,0,0,1.43555307,0.78942751,28.46,27.11,0,24.10044,no,no,no,no,0,1,0,0,280,155,435,0,0,42.23929,55.79355,98.03284
