"","ID","Date","Time","timestep","Temperature","Radiation","Rainfall","Denning","Moonlight","Duration","Intensity","Stop"
"1560","WDM133","24/11/2015","5H 40M 0S",13,15.8853846153846,0.170384615384615,0,"No","10.9594373","190","29.70526",1
"1561","WDM133","25/11/2015","5H 50M 0S",9,16.46,0.0358888888888889,0,"No","11.08485144","130","39.09231",1
"1562","WDM133","26/11/2015","5H 15M 0S",14,17.0314285714286,0.0591428571428571,0,"No","10.44310391","215","6.6",1
"1563","WDM133","27/11/2015","5H 30M 0S",12,15.3433333333333,0.028,1.27,"No","9.060440053","175","51.04",1
"1564","WDM133","29/11/2015","5H 40M 0S",11,15.2481818181818,0.0786363636363636,0,"No","6.231385455","165","35.32121",1
"1565","WDM133","02/12/2015","5H 15M 0S",10,15.014,0.0407,0,"No","2.814340407","145","62.91724",1
"1566","WDM133","03/12/2015","5H 35M 0S",20,17.0155,0.2871,0,"No","1.985248889","305","37.78361",1
"1567","WDM133","04/12/2015","5H 50M 0S",11,13.7581818181818,0.115363636363636,0,"No","1.316516816","165","39.98182",1
"1568","WDM133","05/12/2015","6H 20M 0S",8,13.76,0.11575,0,"No","0.807407869","125","46.312",1
"1569","WDM133","08/12/2015","5H 50M 0S",17,16.1552941176471,0.275705882352941,0,"No","0.062389229","255","60.8",1
"1570","WDM133","09/12/2015","5H 30M 0S",11,14.2109090909091,0.0744545454545455,0,"No","0.008926244","170","22.65294",1
"1571","WDM133","12/12/2015","6H 35M 0S",9,16.0755555555556,0.165333333333333,0,"No","0.02451772","135","31.98519",1
"1572","WDM133","14/12/2015","5H 55M 0S",14,16.3742857142857,0.123714285714286,3.302,"No","0.407372261","205","36.9122",1
"1573","WDM133","15/12/2015","5H 55M 0S",17,17.2117647058824,0.139235294117647,0,"No","0.869821953","255","73.54118",1
"1574","WDM133","17/12/2015","5H 40M 0S",23,18.4126086956522,0.323304347826087,0,"No","2.481361837","345","57.9913",1
"1575","WDM133","18/12/2015","5H 40M 0S",10,14.667,0.0821,0,"No","3.608383569","150","46.00667",1
"1576","WDM133","19/12/2015","5H 40M 0S",8,11.815,0.036125,0,"No","4.906921585","115","26.61739",1
"1577","WDM133","22/12/2015","5H 5M 0S",12,11.7091666666667,0.0386666666666667,0,"No","9.121013794","175","25.29143",1
"1578","WDM133","23/12/2015","6H 15M 0S",6,14.235,0.0506666666666667,0,"No","10.36352514","95","30.2",1
"1579","WDM133","24/12/2015","6H 5M 0S",14,13.9164285714286,0.188357142857143,0,"No","11.12749101","210","65.84286",1
"1580","WDM133","25/12/2015","6H 40M 0S",7,14.2128571428571,0.0614285714285714,0,"No","10.96149188","110","49.94545",1
"1581","WDM133","26/12/2015","5H 30M 0S",12,15.8325,0.04775,0,"No","9.902107128","185","40.81622",1
"1582","WDM133","27/12/2015","5H 50M 0S",11,16.9345454545455,0.038,0,"No","8.591808873","170","30.57059",1
"1583","WDM133","05/01/2016","5H 50M 0S",20,17.1465,0.1279,2.794,"No","0.414144646","305","53.77705",1
"1584","WDM133","06/01/2016","5H 55M 0S",28,19.7564285714286,0.481535714285714,0,"No","0.171782146","415","32.49157",1
"1585","WDM133","07/01/2016","5H 50M 0S",17,17.5588235294118,0.233235294117647,0,"No","0.045046789","250","37.716",1
"1586","WDM133","08/01/2016","5H 45M 0S",21,16.2790476190476,0.320619047619048,0,"No","0.003505119","315","43.61587",1
"1587","WDM133","09/01/2016","5H 55M 0S",20,19.293,0.34785,0,"No","0","305","34.00984",1
"1588","WDM133","12/01/2016","6H 40M 0S",15,18.9546666666667,0.277333333333333,0,"No","0.241686667","220","14.96364",1
"1589","WDM133","13/01/2016","6H 10M 0S",16,17.27375,0.1865625,0,"No","0.600870007","245","60.95918",1
"1590","WDM133","14/01/2016","5H 50M 0S",15,18.1126666666667,0.1582,0,"No","1.172053353","225","38.73333",1
"1591","WDM135","07/08/2016","6H 5M 0S",17,15.4211764705882,0.111117647058824,0,"No","0.979123044","250","34.576",1
"1592","WDM135","11/08/2016","6H 10M 0S",9,13.7233333333333,0.115777777777778,0,"No","4.134109257","130","40.01538",1
"1593","WDM135","12/08/2016","5H 55M 0S",10,12.245,0.1021,0,"No","5.273156916","145","54.7931",1
"1594","WDM135","13/08/2016","6H 5M 0S",13,14.2292307692308,0.186846153846154,0,"No","6.509228205","195","41.42051",1
"1595","WDM135","14/08/2016","6H 5M 0S",13,15.2569230769231,0.134692307692308,0,"No","7.791984344","200","41.75",1
"1596","WDM135","15/08/2016","5H 40M 0S",9,11.3633333333333,0.0517777777777778,0,"No","9.074540871","130","50.46923",1
"1597","WDM135","16/08/2016","6H 10M 0S",10,13.856,0.1493,0,"No","10.25558219","145","41.48276",1
"1598","WDM135","17/08/2016","6H 10M 0S",10,13.381,0.1458,0,"No","11.16460917","145","54.04828",1
"1599","WDM135","18/08/2016","5H 55M 0S",13,14.7576923076923,0.194461538461538,0,"No","11.02223548","195","34.42564",1
"1600","WDM135","19/08/2016","6H 10M 0S",14,15.4735714285714,0.266714285714286,0,"No","10.06763154","205","49.85854",1
"1601","WDM135","20/08/2016","6H 20M 0S",12,15.3391666666667,0.20125,0,"No","8.623230936","180","32.78889",1
"1602","WDM135","21/08/2016","6H 20M 0S",8,13.3775,0.08475,0,"No","7.099295689","115","46.06957",1
"1603","WDM135","22/08/2016","6H 45M 0S",11,15.9254545454545,0.248,0,"No","5.567076204","160","47.65",1
"1604","WDM135","23/08/2016","5H 50M 0S",13,14.2969230769231,0.155846153846154,0,"No","4.130261438","200","48.765",1
"1605","WDM135","24/08/2016","5H 50M 0S",14,15.3607142857143,0.185571428571429,0,"No","2.859076876","205","38.0878",1
"1606","WDM135","26/08/2016","5H 50M 0S",15,13.98,0.202866666666667,0,"No","1.033762535","220","31.28182",1
"1607","WDM135","27/08/2016","6H 10M 0S",10,13.216,0.1472,0,"No","0.50361044","145","32.86897",1
"1608","WDM135","28/08/2016","6H 35M 0S",9,12.0422222222222,0.182888888888889,0,"No","0.193199981","140","38.34286",1
