Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalDate3,Actual_date,Next_actual_date,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,Date stop,time_date_stop,StopTime_Previous,Pack,Time Dawn,Dawn,Dusk,Dawn2,Time Dusk,Moonlight,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Rainfall,Midnight,Nightstart,Nightend,try
115,WDM115,06/02/2012,14:40:00,7,6,06/02/2012,07/02/2012,07/02/2016,07/02/2016,08/02/2016,17:40:00,06/02/2012 14:40,WDM11542407,06/02/2012 17:40,120,2822,07/02/2016 17:40,07/02/2016,17:40:00,Start,23.51667,Evening,19:40:00,07/02/2016,07/02/2016 19:40,06/02/2012 17:10,Toucans,6:23 AM,07/02/2016 06:23,07/02/2016 19:12,08/02/2016 06:23,7:12 PM,10.76783805,NA,NA,NA,No,27.45,0,00:00:00,No,Yes,TRUE
115,WDM115,10/02/2012,14:40:00,23,24,10/02/2012,11/02/2012,11/02/2016,11/02/2016,12/02/2016,17:40:00,10/02/2012 14:40,WDM11542411,10/02/2012 17:40,220,7133,11/02/2016 17:40,11/02/2016,17:40:00,Start,32.42273,EveningToNight,21:20:00,11/02/2016,11/02/2016 21:20,10/02/2012 17:15,Toucans,6:23 AM,11/02/2016 06:23,11/02/2016 19:12,12/02/2016 06:23,7:12 PM,8.037269508,NA,NA,NA,No,28.57,0,00:00:00,No,Yes,TRUE
115,WDM115,21/02/2012,14:40:00,17,19,21/02/2012,22/02/2012,22/02/2016,22/02/2016,23/02/2016,17:40:00,21/02/2012 14:40,WDM11542422,21/02/2012 17:40,115,2175,22/02/2016 17:40,22/02/2016,17:40:00,Start,18.91304,Evening,19:35:00,22/02/2016,22/02/2016 19:35,21/02/2012 16:50,Toucans,6:23 AM,22/02/2016 06:23,22/02/2016 19:11,23/02/2016 06:23,7:11 PM,0,NA,NA,NA,No,29.25,0,00:00:00,No,Yes,TRUE
115,WDM115,25/02/2012,14:40:00,39,47,25/02/2012,26/02/2012,26/02/2016,26/02/2016,27/02/2016,17:40:00,25/02/2012 14:40,WDM11542426,25/02/2012 17:40,105,1551,26/02/2016 17:40,26/02/2016,17:40:00,Start,14.77143,Evening,19:25:00,26/02/2016,26/02/2016 19:25,25/02/2012 17:25,Toucans,6:22 AM,26/02/2016 06:22,26/02/2016 19:11,27/02/2016 06:22,7:11 PM,0.437717581,NA,NA,NA,No,27.3,0,00:00:00,No,Yes,TRUE
115,WDM115,04/03/2012,14:40:00,35,40,04/03/2012,05/03/2012,05/03/2016,05/03/2016,06/03/2016,17:40:00,04/03/2012 14:40,WDM11542434,04/03/2012 17:40,155,4563,05/03/2016 17:40,05/03/2016,17:40:00,Start,29.43871,Evening,20:15:00,05/03/2016,05/03/2016 20:15,04/03/2012 16:55,Toucans,6:21 AM,05/03/2016 06:21,05/03/2016 19:09,06/03/2016 06:21,7:09 PM,7.815656871,NA,NA,NA,No,30.47,0,00:00:00,No,Yes,TRUE
115,WDM115,13/03/2012,14:40:00,4,5,13/03/2012,14/03/2012,14/03/2016,14/03/2016,15/03/2016,17:40:00,13/03/2012 14:40,WDM11542443,13/03/2012 17:40,120,3080,14/03/2016 17:40,14/03/2016,17:40:00,Start,25.66667,Evening,19:40:00,14/03/2016,14/03/2016 19:40,13/03/2012 16:45,Toucans,6:18 AM,14/03/2016 06:18,14/03/2016 19:06,15/03/2016 06:18,7:06 PM,3.971990155,NA,NA,NA,No,30.2,0,00:00:00,No,Yes,TRUE
115,WDM115,22/03/2012,14:40:00,23,14,22/03/2012,23/03/2012,23/03/2016,23/03/2016,24/03/2016,17:40:00,22/03/2012 14:40,WDM11542452,22/03/2012 17:40,110,1483,23/03/2016 17:40,23/03/2016,17:40:00,Start,13.48182,Evening,19:30:00,23/03/2016,23/03/2016 19:30,22/03/2012 17:00,Toucans,6:16 AM,23/03/2016 06:16,23/03/2016 19:04,24/03/2016 06:16,7:04 PM,0,NA,NA,NA,No,30.47,0,00:00:00,No,Yes,TRUE
115,WDM115,25/03/2012,14:40:00,1,4,25/03/2012,26/03/2012,26/03/2016,26/03/2016,27/03/2016,17:40:00,25/03/2012 14:40,WDM11542455,25/03/2012 17:40,100,2731,26/03/2016 17:40,26/03/2016,17:40:00,Start,27.31,Evening,19:20:00,26/03/2016,26/03/2016 19:20,25/03/2012 17:25,Toucans,6:15 AM,26/03/2016 06:15,26/03/2016 19:03,27/03/2016 06:15,7:03 PM,0.245098921,NA,NA,NA,No,29.7,0,00:00:00,No,Yes,TRUE
115,WDM115,05/04/2012,14:40:00,44,83,05/04/2012,06/04/2012,06/04/2016,06/04/2016,07/04/2016,17:40:00,05/04/2012 14:40,WDM11542466,05/04/2012 17:40,120,5110,06/04/2016 17:40,06/04/2016,17:40:00,Start,42.58333,Evening,19:40:00,06/04/2016,06/04/2016 19:40,05/04/2012 17:00,Toucans,6:11 AM,06/04/2016 06:11,06/04/2016 19:00,07/04/2016 06:11,7:00 PM,10.88165996,NA,NA,NA,No,NA,0,00:00:00,No,Yes,TRUE
115,WDM115,12/04/2012,14:40:00,51,55,12/04/2012,13/04/2012,13/04/2016,13/04/2016,14/04/2016,17:40:00,12/04/2012 14:40,WDM11542473,12/04/2012 17:40,110,4362,13/04/2016 17:40,13/04/2016,17:40:00,Start,39.65455,Evening,19:30:00,13/04/2016,13/04/2016 19:30,12/04/2012 17:10,Toucans,6:09 AM,13/04/2016 06:09,13/04/2016 18:58,14/04/2016 06:09,6:58 PM,3.024949762,NA,NA,NA,No,NA,0,00:00:00,No,Yes,TRUE
115,WDM115,14/04/2012,14:40:00,23,28,14/04/2012,15/04/2012,15/04/2016,15/04/2016,16/04/2016,17:40:00,14/04/2012 14:40,WDM11542475,14/04/2012 17:40,100,5077,15/04/2016 17:40,15/04/2016,17:40:00,Start,50.77,Evening,19:20:00,15/04/2016,15/04/2016 19:20,14/04/2012 17:15,Toucans,6:08 AM,15/04/2016 06:08,15/04/2016 18:58,16/04/2016 06:08,6:58 PM,1.238513329,NA,NA,NA,No,NA,1.02,00:00:00,No,Yes,TRUE
115,WDM115,26/04/2012,14:40:00,58,70,26/04/2012,27/04/2012,27/04/2016,27/04/2016,28/04/2016,17:40:00,26/04/2012 14:40,WDM11542487,26/04/2012 17:40,100,4351,27/04/2016 17:40,27/04/2016,17:40:00,Start,43.51,Evening,19:20:00,27/04/2016,27/04/2016 19:20,26/04/2012 17:10,Toucans,6:06 AM,27/04/2016 06:06,27/04/2016 18:56,28/04/2016 06:06,6:56 PM,1.242187908,NA,NA,NA,No,30.57,11.43,00:00:00,No,Yes,TRUE
115,WDM115,27/05/2012,14:40:00,40,37,27/05/2012,28/05/2012,28/05/2016,28/05/2016,29/05/2016,17:40:00,27/05/2012 14:40,WDM11542518,27/05/2012 17:40,150,5061,28/05/2016 17:40,28/05/2016,17:40:00,Start,33.74,Evening,20:10:00,28/05/2016,28/05/2016 20:10,27/05/2012 17:25,Toucans,6:04 AM,28/05/2016 06:04,28/05/2016 18:57,29/05/2016 06:04,6:57 PM,2.408914645,NA,NA,NA,No,25.17,1.02,00:00:00,No,Yes,TRUE
115,WDM115,02/06/2012,14:40:00,35,38,02/06/2012,03/06/2012,03/06/2016,03/06/2016,04/06/2016,17:40:00,02/06/2012 14:40,WDM11542524,02/06/2012 17:40,165,7716,03/06/2016 17:40,03/06/2016,17:40:00,Start,46.76364,Evening,20:25:00,03/06/2016,03/06/2016 20:25,02/06/2012 17:10,Toucans,6:05 AM,03/06/2016 06:05,03/06/2016 18:58,04/06/2016 06:05,6:58 PM,10.17055273,NA,NA,NA,No,26.5,0,00:00:00,No,Yes,TRUE
115,WDM115,05/06/2012,14:40:00,51,70,05/06/2012,06/06/2012,06/06/2016,06/06/2016,07/06/2016,17:40:00,05/06/2012 14:40,WDM11542527,05/06/2012 17:40,120,5482,06/06/2016 17:40,06/06/2016,17:40:00,Start,45.68333,Evening,19:40:00,06/06/2016,06/06/2016 19:40,05/06/2012 16:55,Toucans,6:06 AM,06/06/2016 06:06,06/06/2016 18:59,07/06/2016 06:06,6:59 PM,9.712040774,NA,NA,NA,No,24.52,0,00:00:00,No,Yes,TRUE
115,WDM115,07/06/2012,14:40:00,49,60,07/06/2012,08/06/2012,08/06/2016,08/06/2016,09/06/2016,17:40:00,07/06/2012 14:40,WDM11542529,07/06/2012 17:40,130,4332,08/06/2016 17:40,08/06/2016,17:40:00,Start,33.32308,Evening,19:50:00,08/06/2016,08/06/2016 19:50,07/06/2012 17:25,Toucans,6:06 AM,08/06/2016 06:06,08/06/2016 18:59,09/06/2016 06:06,6:59 PM,6.718715171,NA,NA,NA,No,26.08,0,00:00:00,No,Yes,TRUE
118,WDM118,25/07/2013,14:40:00,121,96,25/07/2013,26/07/2013,26/07/2017,25/07/2013,26/07/2013,17:40:00,25/07/2013 14:40,WDM11841480,25/07/2013 17:40,115,6145,25/07/2013 17:40,25/07/2013,17:40:00,Start,53.43478,Evening,19:35:00,25/07/2013,25/07/2013 19:35,25/07/2013 17:15,Bahatis,6:14 AM,25/07/2013 06:14,25/07/2013 19:05,26/07/2013 06:14,7:05 PM,7.467563365,NA,NA,NA,No,22.14,0,00:00:00,No,Yes,TRUE
132,WDM132,26/04/2015,14:40:00,25,13,26/04/2015,27/04/2015,27/04/2019,26/04/2015,27/04/2015,17:40:00,26/04/2015 14:40,WDM13242120,26/04/2015 17:40,100,4973,26/04/2015 17:40,26/04/2015,17:40:00,Start,49.73,Evening,19:20:00,26/04/2015,26/04/2015 19:20,26/04/2015 17:10,Bahatis,6:06 AM,26/04/2015 06:06,26/04/2015 18:56,27/04/2015 06:06,6:56 PM,4.17269462,NA,NA,NA,No,28.95,1.02,00:00:00,No,Yes,TRUE
132,WDM132,15/05/2015,14:40:00,46,43,15/05/2015,16/05/2015,16/05/2019,15/05/2015,16/05/2015,17:40:00,15/05/2015 14:40,WDM13242139,15/05/2015 17:40,80,1883,15/05/2015 17:40,15/05/2015,17:40:00,Start,23.5375,Evening,19:00:00,15/05/2015,15/05/2015 19:00,15/05/2015 17:05,Bahatis,6:04 AM,15/05/2015 06:04,15/05/2015 18:55,16/05/2015 06:04,6:55 PM,0.039700603,NA,NA,NA,No,28.04,0,00:00:00,No,Yes,TRUE
119,WDM119,09/08/2013,14:40:00,25,26,09/08/2013,10/08/2013,10/08/2017,09/08/2013,10/08/2013,17:40:00,09/08/2013 14:40,WDM11941495,09/08/2013 17:40,105,4940,09/08/2013 17:40,09/08/2013,17:40:00,Start,47.04762,Evening,19:25:00,09/08/2013,09/08/2013 19:25,09/08/2013 17:20,Loisaba,6:13 AM,09/08/2013 06:13,09/08/2013 19:04,10/08/2013 06:13,7:04 PM,0.184428845,NA,NA,NA,No,26.04,0,00:00:00,No,Yes,TRUE
119,WDM119,16/08/2013,14:40:00,8,7,16/08/2013,17/08/2013,17/08/2017,16/08/2013,17/08/2013,17:40:00,16/08/2013 14:40,WDM11941502,16/08/2013 17:40,215,7420,16/08/2013 17:40,16/08/2013,17:40:00,Start,34.51163,EveningToNight,21:15:00,16/08/2013,16/08/2013 21:15,16/08/2013 17:20,Loisaba,6:13 AM,16/08/2013 06:13,16/08/2013 19:03,17/08/2013 06:13,7:03 PM,6.553344203,NA,NA,NA,No,28.24,4.57,00:00:00,No,Yes,TRUE
119,WDM119,01/09/2013,14:40:00,66,74,01/09/2013,02/09/2013,02/09/2017,01/09/2013,02/09/2013,17:40:00,01/09/2013 14:40,WDM11941518,01/09/2013 17:40,100,4195,01/09/2013 17:40,01/09/2013,17:40:00,Start,41.95,Evening,19:20:00,01/09/2013,01/09/2013 19:20,01/09/2013 17:10,Loisaba,6:09 AM,01/09/2013 06:09,01/09/2013 18:58,02/09/2013 06:09,6:58 PM,0.213307618,NA,NA,NA,No,28.9,11.94,00:00:00,No,Yes,TRUE
119,WDM119,19/09/2013,14:40:00,45,35,19/09/2013,20/09/2013,20/09/2017,19/09/2013,20/09/2013,17:40:00,19/09/2013 14:40,WDM11941536,19/09/2013 17:40,130,5042,19/09/2013 17:40,19/09/2013,17:40:00,Start,38.78462,Evening,19:50:00,19/09/2013,19/09/2013 19:50,19/09/2013 17:15,Loisaba,6:03 AM,19/09/2013 06:03,19/09/2013 18:51,20/09/2013 06:03,6:51 PM,11.01977126,NA,NA,NA,No,24.69,3.81,00:00:00,No,Yes,TRUE
119,WDM119,21/09/2013,14:40:00,13,6,21/09/2013,22/09/2013,22/09/2017,21/09/2013,22/09/2013,17:40:00,21/09/2013 14:40,WDM11941538,21/09/2013 17:40,85,2280,21/09/2013 17:40,21/09/2013,17:40:00,Start,26.82353,Evening,19:05:00,21/09/2013,21/09/2013 19:05,21/09/2013 17:15,Loisaba,6:02 AM,21/09/2013 06:02,21/09/2013 18:50,22/09/2013 06:02,6:50 PM,8.837109183,NA,NA,NA,No,27.63,0,00:00:00,No,Yes,TRUE
119,WDM119,24/09/2013,14:40:00,52,55,24/09/2013,25/09/2013,25/09/2017,24/09/2013,25/09/2013,17:40:00,24/09/2013 14:40,WDM11941541,24/09/2013 17:40,115,4988,24/09/2013 17:40,24/09/2013,17:40:00,Start,43.37391,Evening,19:35:00,24/09/2013,24/09/2013 19:35,24/09/2013 16:50,Loisaba,6:01 AM,24/09/2013 06:01,24/09/2013 18:49,25/09/2013 06:01,6:49 PM,4.860163051,NA,NA,NA,No,25.96,0,00:00:00,No,Yes,TRUE
119,WDM119,14/11/2013,14:40:00,26,21,14/11/2013,15/11/2013,15/11/2017,14/11/2013,15/11/2013,17:40:00,14/11/2013 14:40,WDM11941592,14/11/2013 17:40,90,4156,14/11/2013 17:40,14/11/2013,17:40:00,Start,46.17778,Evening,19:10:00,14/11/2013,14/11/2013 19:10,14/11/2013 17:20,Loisaba,5:53 AM,14/11/2013 05:53,14/11/2013 18:43,15/11/2013 05:53,6:43 PM,9.247395393,NA,NA,NA,No,27.44,0,00:00:00,No,Yes,TRUE
119,WDM119,07/12/2013,14:40:00,104,97,07/12/2013,08/12/2013,08/12/2017,07/12/2013,08/12/2013,17:40:00,07/12/2013 14:40,WDM11941615,07/12/2013 17:40,120,6842,07/12/2013 17:40,07/12/2013,17:40:00,Start,57.01667,Evening,19:40:00,07/12/2013,07/12/2013 19:40,07/12/2013 17:20,Dispersing,5:59 AM,07/12/2013 05:59,07/12/2013 18:50,08/12/2013 05:59,6:50 PM,1.445422772,NA,NA,NA,No,25.88,0,00:00:00,No,Yes,TRUE
119,WDM119,16/12/2013,14:40:00,63,64,16/12/2013,17/12/2013,17/12/2017,16/12/2013,17/12/2013,17:40:00,16/12/2013 14:40,WDM11941624,16/12/2013 17:40,130,5174,16/12/2013 17:40,16/12/2013,17:40:00,Start,39.8,Evening,19:50:00,16/12/2013,16/12/2013 19:50,16/12/2013 17:20,Crocodiles,6:03 AM,16/12/2013 06:03,16/12/2013 18:55,17/12/2013 06:03,6:55 PM,11.1363957,NA,NA,NA,No,25.68,0,00:00:00,No,Yes,TRUE
119,WDM119,18/12/2013,14:40:00,22,27,18/12/2013,19/12/2013,19/12/2017,18/12/2013,19/12/2013,17:40:00,18/12/2013 14:40,WDM11941626,18/12/2013 17:40,160,7279,18/12/2013 17:40,18/12/2013,17:40:00,Start,45.49375,Evening,20:20:00,18/12/2013,18/12/2013 20:20,18/12/2013 17:15,Crocodiles,6:04 AM,18/12/2013 06:04,18/12/2013 18:55,19/12/2013 06:04,6:55 PM,10.08977108,NA,NA,NA,No,23.64,0,00:00:00,No,Yes,TRUE
119,WDM119,27/12/2013,14:40:00,27,32,27/12/2013,28/12/2013,28/12/2017,27/12/2013,28/12/2013,17:40:00,27/12/2013 14:40,WDM11941635,27/12/2013 17:40,120,5597,27/12/2013 17:40,27/12/2013,17:40:00,Start,46.64167,Evening,19:40:00,27/12/2013,27/12/2013 19:40,27/12/2013 17:05,Crocodiles,6:09 AM,27/12/2013 06:09,27/12/2013 19:00,28/12/2013 06:09,7:00 PM,0.733134031,NA,NA,NA,No,25.79,0,00:00:00,No,Yes,TRUE
119,WDM119,30/12/2013,14:40:00,1,0,30/12/2013,31/12/2013,31/12/2017,30/12/2013,31/12/2013,17:40:00,30/12/2013 14:40,WDM11941638,30/12/2013 17:40,130,4571,30/12/2013 17:40,30/12/2013,17:40:00,Start,35.16154,Evening,19:50:00,30/12/2013,30/12/2013 19:50,30/12/2013 16:50,Crocodiles,6:10 AM,30/12/2013 06:10,30/12/2013 19:01,31/12/2013 06:10,7:01 PM,0.013034363,NA,NA,NA,No,26.79,0,00:00:00,No,Yes,TRUE
119,WDM119,03/01/2014,14:40:00,9,15,03/01/2014,04/01/2014,04/01/2018,03/01/2014,04/01/2014,17:40:00,03/01/2014 14:40,WDM11941642,03/01/2014 17:40,135,7262,03/01/2014 17:40,03/01/2014,17:40:00,Start,53.79259,Evening,19:55:00,03/01/2014,03/01/2014 19:55,03/01/2014 16:45,Crocodiles,6:12 AM,03/01/2014 06:12,03/01/2014 19:03,04/01/2014 06:12,7:03 PM,0.203602989,NA,NA,NA,No,26.46,0,00:00:00,No,Yes,TRUE
119,WDM119,06/01/2014,14:40:00,54,65,06/01/2014,07/01/2014,07/01/2018,06/01/2014,07/01/2014,17:40:00,06/01/2014 14:40,WDM11941645,06/01/2014 17:40,245,6271,06/01/2014 17:40,06/01/2014,17:40:00,Start,25.59592,EveningToNight,21:45:00,06/01/2014,06/01/2014 21:45,06/01/2014 16:30,Crocodiles,6:13 AM,06/01/2014 06:13,06/01/2014 19:04,07/01/2014 06:13,7:04 PM,1.762343303,NA,NA,NA,No,26.9,0,00:00:00,No,Yes,TRUE
119,WDM119,19/02/2014,14:40:00,10,11,19/02/2014,20/02/2014,20/02/2018,19/02/2014,20/02/2014,17:40:00,19/02/2014 14:40,WDM11941689,19/02/2014 17:40,115,3734,19/02/2014 17:40,19/02/2014,17:40:00,Start,32.46957,Evening,19:35:00,19/02/2014,19/02/2014 19:35,19/02/2014 17:10,Crocodiles,6:23 AM,19/02/2014 06:23,19/02/2014 19:11,20/02/2014 06:23,7:11 PM,5.95362707,NA,NA,NA,No,28.31,0.76,00:00:00,No,Yes,TRUE
119,WDM119,07/03/2014,14:40:00,5,6,07/03/2014,08/03/2014,08/03/2018,07/03/2014,08/03/2014,17:40:00,07/03/2014 14:40,WDM11941705,07/03/2014 17:40,120,4954,07/03/2014 17:40,07/03/2014,17:40:00,Start,41.28333,Evening,19:40:00,07/03/2014,07/03/2014 19:40,07/03/2014 17:25,Crocodiles,6:20 AM,07/03/2014 06:20,07/03/2014 19:08,08/03/2014 06:20,7:08 PM,2.437449895,NA,NA,NA,No,30.39,0.25,00:00:00,No,Yes,TRUE
119,WDM119,26/03/2014,14:40:00,89,98,26/03/2014,27/03/2014,27/03/2018,26/03/2014,27/03/2014,17:40:00,26/03/2014 14:40,WDM11941724,26/03/2014 17:40,155,7289,26/03/2014 17:40,26/03/2014,17:40:00,Start,47.02581,Evening,20:15:00,26/03/2014,26/03/2014 20:15,26/03/2014 16:55,Crocodiles,6:15 AM,26/03/2014 06:15,26/03/2014 19:03,27/03/2014 06:15,7:03 PM,0.357066538,NA,NA,NA,No,31.59,5.08,00:00:00,No,Yes,TRUE
119,WDM119,16/05/2014,14:40:00,20,18,16/05/2014,17/05/2014,17/05/2018,16/05/2014,17/05/2014,17:40:00,16/05/2014 14:40,WDM11941775,16/05/2014 17:40,105,2657,16/05/2014 17:40,16/05/2014,17:40:00,Start,25.30476,Evening,19:25:00,16/05/2014,16/05/2014 19:25,16/05/2014 16:55,Crocodiles,6:04 AM,16/05/2014 06:04,16/05/2014 18:55,17/05/2014 06:04,6:55 PM,8.977122966,NA,NA,NA,No,28.28,0,00:00:00,No,Yes,TRUE
119,WDM119,20/05/2014,14:40:00,68,53,20/05/2014,21/05/2014,21/05/2018,20/05/2014,21/05/2014,17:40:00,20/05/2014 14:40,WDM11941779,20/05/2014 17:40,95,3400,20/05/2014 17:40,20/05/2014,17:40:00,Start,35.78947,Evening,19:15:00,20/05/2014,20/05/2014 19:15,20/05/2014 17:20,Crocodiles,6:04 AM,20/05/2014 06:04,20/05/2014 18:56,21/05/2014 06:04,6:56 PM,3.074482089,NA,NA,NA,No,27.76,1.78,00:00:00,No,Yes,TRUE
119,WDM119,12/07/2014,14:40:00,3,0,12/07/2014,13/07/2014,13/07/2018,12/07/2014,13/07/2014,17:40:00,12/07/2014 14:40,WDM11941832,12/07/2014 17:40,175,8208,12/07/2014 17:40,12/07/2014,17:40:00,Start,46.90286,Evening,20:35:00,12/07/2014,12/07/2014 20:35,12/07/2014 17:25,Crocodiles,6:12 AM,12/07/2014 06:12,12/07/2014 19:05,13/07/2014 06:12,7:05 PM,10.94612065,no,no,no,Yes,23.95,2.79,00:00:00,No,Yes,TRUE
119,WDM119,07/08/2014,14:40:00,80,80,07/08/2014,08/08/2014,08/08/2018,07/08/2014,08/08/2014,17:40:00,07/08/2014 14:40,WDM11941858,07/08/2014 17:40,195,8483,07/08/2014 17:40,07/08/2014,17:40:00,Start,43.50256,Evening,20:55:00,07/08/2014,07/08/2014 20:55,07/08/2014 17:00,Crocodiles,6:14 AM,07/08/2014 06:14,07/08/2014 19:04,08/08/2014 06:14,7:04 PM,8.347034858,no,no,no,Yes,26.42,0,00:00:00,No,Yes,TRUE
119,WDM119,20/08/2014,14:40:00,80,90,20/08/2014,21/08/2014,21/08/2018,20/08/2014,21/08/2014,17:40:00,20/08/2014 14:40,WDM11941871,20/08/2014 17:40,170,6203,20/08/2014 17:40,20/08/2014,17:40:00,Start,36.48824,Evening,20:30:00,20/08/2014,20/08/2014 20:30,20/08/2014 17:10,Crocodiles,6:12 AM,20/08/2014 06:12,20/08/2014 19:02,21/08/2014 06:12,7:02 PM,0.456362882,yes,no,yes,Yes,26.36,0,00:00:00,No,Yes,TRUE
133,WDM133,05/09/2015,14:40:00,31,36,05/09/2015,06/09/2015,06/09/2019,05/09/2015,06/09/2015,17:40:00,05/09/2015 14:40,WDM13342252,05/09/2015 17:40,130,5060,05/09/2015 17:40,05/09/2015,17:40:00,Start,38.92308,Evening,19:50:00,05/09/2015,05/09/2015 19:50,05/09/2015 17:20,Wobbegongs,6:08 AM,05/09/2015 06:08,05/09/2015 18:57,06/09/2015 06:08,6:57 PM,2.141118331,NA,NA,NA,No,29.21,0,00:00:00,No,Yes,TRUE
133,WDM133,08/09/2015,14:40:00,17,21,08/09/2015,09/09/2015,09/09/2019,08/09/2015,09/09/2015,17:40:00,08/09/2015 14:40,WDM13342255,08/09/2015 17:40,90,3883,08/09/2015 17:40,08/09/2015,17:40:00,Start,43.14444,Evening,19:10:00,08/09/2015,08/09/2015 19:10,08/09/2015 17:05,Wobbegongs,6:07 AM,08/09/2015 06:07,08/09/2015 18:56,09/09/2015 06:07,6:56 PM,0.355312218,NA,NA,NA,No,28.21,0,00:00:00,No,Yes,TRUE
133,WDM133,03/12/2015,14:40:00,95,93,03/12/2015,04/12/2015,04/12/2019,03/12/2015,04/12/2015,17:40:00,03/12/2015 14:40,WDM13342341,03/12/2015 17:40,140,4743,03/12/2015 17:40,03/12/2015,17:40:00,Start,33.87857,Evening,20:00:00,03/12/2015,03/12/2015 20:00,03/12/2015 17:05,Wobbegongs,5:58 AM,03/12/2015 05:58,03/12/2015 18:48,04/12/2015 05:58,6:48 PM,1.985248889,NA,NA,NA,No,26.68,0,00:00:00,No,Yes,TRUE
135,WDM135,02/07/2016,14:40:00,54,53,02/07/2016,03/07/2016,03/07/2020,02/07/2016,03/07/2016,17:40:00,02/07/2016 14:40,WDM13542553,02/07/2016 17:40,155,8362,02/07/2016 17:40,02/07/2016,17:40:00,Start,53.94839,Evening,20:15:00,02/07/2016,02/07/2016 20:15,02/07/2016 16:55,Toucan,6:11 AM,02/07/2016 06:11,02/07/2016 19:04,03/07/2016 06:11,7:04 PM,0.008851191,NA,NA,NA,No,29.42,0,00:00:00,No,Yes,TRUE
135,WDM135,16/07/2016,14:40:00,9,16,16/07/2016,17/07/2016,17/07/2020,16/07/2016,17/07/2016,17:40:00,16/07/2016 14:40,WDM13542567,16/07/2016 17:40,155,4614,16/07/2016 17:40,16/07/2016,17:40:00,Start,29.76774,Evening,20:15:00,16/07/2016,16/07/2016 20:15,16/07/2016 17:20,Toucan,6:13 AM,16/07/2016 06:13,16/07/2016 19:05,17/07/2016 06:13,7:05 PM,8.440433908,NA,NA,NA,No,28.95,0,00:00:00,No,Yes,TRUE
135,WDM135,17/08/2016,14:40:00,41,40,17/08/2016,18/08/2016,18/08/2020,17/08/2016,18/08/2016,17:40:00,17/08/2016 14:40,WDM13542599,17/08/2016 17:40,125,4862,17/08/2016 17:40,17/08/2016,17:40:00,Start,38.896,Evening,19:45:00,17/08/2016,17/08/2016 19:45,17/08/2016 16:05,Toucan,6:12 AM,17/08/2016 06:12,17/08/2016 19:02,18/08/2016 06:12,7:02 PM,11.16460917,NA,NA,NA,No,26.25,0,00:00:00,No,Yes,TRUE
135,WDM135,27/08/2016,14:40:00,4,2,27/08/2016,28/08/2016,28/08/2020,27/08/2016,28/08/2016,17:40:00,27/08/2016 14:40,WDM13542609,27/08/2016 17:40,170,3723,27/08/2016 17:40,27/08/2016,17:40:00,Start,21.9,Evening,20:30:00,27/08/2016,27/08/2016 20:30,27/08/2016 16:50,Toucan,6:10 AM,27/08/2016 06:10,27/08/2016 18:59,28/08/2016 06:10,6:59 PM,0.50361044,NA,NA,NA,No,28.46,0,00:00:00,No,Yes,TRUE
135,WDM135,29/09/2016,14:40:00,35,48,29/09/2016,30/09/2016,30/09/2020,29/09/2016,30/09/2016,17:40:00,29/09/2016 14:40,WDM13542642,29/09/2016 17:40,105,5028,29/09/2016 17:40,29/09/2016,17:40:00,Start,47.88571,Evening,19:25:00,29/09/2016,29/09/2016 19:25,29/09/2016 17:15,Toucan,5:59 AM,29/09/2016 05:59,29/09/2016 18:47,30/09/2016 05:59,6:47 PM,0.000242812,NA,NA,NA,No,29.37,0,00:00:00,No,Yes,TRUE
135,WDM135,09/10/2016,14:40:00,31,33,09/10/2016,10/10/2016,10/10/2020,09/10/2016,10/10/2016,17:40:00,09/10/2016 14:40,WDM13542652,09/10/2016 17:40,85,4787,09/10/2016 17:40,09/10/2016,17:40:00,Start,56.31765,Evening,19:05:00,09/10/2016,09/10/2016 19:05,09/10/2016 17:15,Toucan,5:56 AM,09/10/2016 05:56,09/10/2016 18:44,10/10/2016 05:56,6:44 PM,4.126905862,NA,NA,NA,No,31.25,0,00:00:00,No,Yes,TRUE
135,WDM135,19/10/2016,14:40:00,94,111,19/10/2016,20/10/2016,20/10/2020,19/10/2016,20/10/2016,17:40:00,19/10/2016 14:40,WDM13542662,19/10/2016 17:40,110,4534,19/10/2016 17:40,19/10/2016,17:40:00,Start,41.21818,Evening,19:30:00,19/10/2016,19/10/2016 19:30,19/10/2016 17:25,Toucan,5:54 AM,19/10/2016 05:54,19/10/2016 18:42,20/10/2016 05:54,6:42 PM,6.341751536,NA,NA,NA,No,30.54,0,00:00:00,No,Yes,TRUE
135,WDM135,23/10/2016,14:40:00,4,0,23/10/2016,24/10/2016,24/10/2020,23/10/2016,24/10/2016,17:40:00,23/10/2016 14:40,WDM13542666,23/10/2016 17:40,105,1562,23/10/2016 17:40,23/10/2016,17:40:00,Start,14.87619,Evening,19:25:00,23/10/2016,23/10/2016 19:25,23/10/2016 17:25,Toucan,5:53 AM,23/10/2016 05:53,23/10/2016 18:42,24/10/2016 05:53,6:42 PM,1.51145647,NA,NA,NA,No,30.65,0,00:00:00,No,Yes,TRUE
