ID	LocalDate	LocalTime	ActivityX	ActivityY	Temp
WDM131	07/08/2014	07:50:00	0	0	11
WDM131	07/08/2014	07:55:00	0	0	19
WDM131	07/08/2014	08:00:00	0	0	27
WDM131	07/08/2014	08:05:00	0	0	35
WDM131	07/08/2014	08:10:00	0	0	41
WDM131	07/08/2014	08:15:00	0	0	45
WDM131	07/08/2014	08:20:00	0	0	49
WDM131	07/08/2014	08:25:00	0	0	50
WDM131	07/08/2014	08:30:00	4	5	50
WDM131	07/08/2014	08:35:00	0	0	43
WDM131	07/08/2014	08:40:00	0	0	37
WDM131	07/08/2014	08:45:00	0	0	33
WDM131	07/08/2014	08:50:00	0	0	29
WDM131	07/08/2014	08:55:00	0	0	26
WDM131	07/08/2014	09:00:00	0	0	25
WDM131	07/08/2014	09:05:00	0	0	24
WDM131	07/08/2014	09:10:00	0	0	23
WDM131	07/08/2014	09:15:00	0	0	22
WDM131	07/08/2014	09:20:00	0	0	22
WDM131	07/08/2014	09:25:00	0	0	22
WDM131	07/08/2014	09:30:00	0	0	22
WDM131	07/08/2014	09:35:00	0	0	22
WDM131	07/08/2014	09:40:00	0	0	22
WDM131	07/08/2014	09:45:00	0	0	22
WDM131	07/08/2014	09:50:00	0	0	22
WDM131	07/08/2014	09:55:00	0	0	22
WDM131	07/08/2014	10:00:00	0	0	23
WDM131	07/08/2014	10:05:00	0	0	23
WDM131	07/08/2014	10:10:00	0	0	23
WDM131	07/08/2014	10:15:00	0	0	23
WDM131	07/08/2014	10:20:00	0	0	24
WDM131	07/08/2014	10:25:00	0	0	24
WDM131	07/08/2014	10:30:00	0	0	24
WDM131	07/08/2014	10:35:00	0	0	24
WDM131	07/08/2014	10:40:00	0	0	25
WDM131	07/08/2014	10:45:00	0	0	25
WDM131	07/08/2014	10:50:00	0	0	25
WDM131	07/08/2014	10:55:00	0	0	25
WDM131	07/08/2014	11:00:00	0	0	25
WDM131	07/08/2014	11:05:00	0	0	26
WDM131	07/08/2014	11:10:00	0	0	26
WDM131	07/08/2014	11:15:00	0	0	26
WDM131	07/08/2014	11:20:00	0	0	26
WDM131	07/08/2014	11:25:00	0	0	26
WDM131	07/08/2014	11:30:00	0	0	27
WDM131	07/08/2014	11:40:00	0	0	27
WDM131	07/08/2014	11:45:00	0	0	28
WDM131	07/08/2014	11:50:00	0	0	28
WDM131	07/08/2014	11:55:00	0	0	29
WDM131	07/08/2014	12:00:00	0	0	29
WDM131	07/08/2014	12:05:00	0	0	29
WDM131	07/08/2014	12:10:00	0	0	30
WDM131	07/08/2014	12:15:00	0	0	30
WDM131	07/08/2014	12:20:00	0	0	30
WDM131	07/08/2014	12:25:00	0	0	30
WDM131	07/08/2014	12:30:00	0	0	30
WDM131	07/08/2014	12:35:00	0	0	30
WDM131	07/08/2014	12:40:00	0	0	30
WDM131	07/08/2014	12:45:00	0	0	30
WDM131	07/08/2014	12:50:00	0	0	30
WDM131	07/08/2014	12:55:00	0	0	31
WDM131	07/08/2014	13:00:00	0	0	31
WDM131	07/08/2014	13:05:00	0	0	31
WDM131	07/08/2014	13:10:00	0	0	30
WDM131	07/08/2014	13:15:00	0	0	30
WDM131	07/08/2014	13:20:00	0	0	30
WDM131	07/08/2014	13:25:00	0	0	30
WDM131	07/08/2014	13:30:00	0	0	30
WDM131	07/08/2014	13:35:00	0	0	30
WDM131	07/08/2014	13:40:00	0	0	30
WDM131	07/08/2014	13:45:00	0	0	30
WDM131	07/08/2014	13:50:00	0	0	30
WDM131	07/08/2014	13:55:00	0	0	30
WDM131	07/08/2014	14:00:00	0	0	30
WDM131	07/08/2014	14:05:00	0	0	30
WDM131	07/08/2014	14:10:00	0	0	30
WDM131	07/08/2014	14:15:00	0	0	30
WDM131	07/08/2014	14:20:00	0	0	30
WDM131	07/08/2014	14:25:00	0	0	30
WDM131	07/08/2014	14:30:00	0	0	30
WDM131	07/08/2014	14:35:00	0	0	30
WDM131	07/08/2014	14:40:00	0	0	30
WDM131	07/08/2014	14:45:00	0	0	30
WDM131	07/08/2014	14:50:00	0	0	30
WDM131	07/08/2014	14:55:00	0	0	30
WDM131	07/08/2014	15:00:00	0	0	30
WDM131	07/08/2014	15:05:00	0	0	30
WDM131	07/08/2014	15:10:00	0	0	30
WDM131	07/08/2014	15:15:00	0	0	30
WDM131	07/08/2014	15:20:00	0	0	30
WDM131	07/08/2014	15:25:00	0	0	30
WDM131	07/08/2014	15:30:00	0	0	30
WDM131	07/08/2014	15:35:00	0	0	30
WDM131	07/08/2014	15:40:00	0	0	30
WDM131	07/08/2014	15:45:00	0	0	30
WDM131	07/08/2014	15:50:00	0	0	30
WDM131	07/08/2014	15:55:00	0	0	30
WDM131	07/08/2014	16:00:00	0	0	30
WDM131	07/08/2014	16:05:00	0	0	30
WDM131	07/08/2014	16:10:00	0	0	29
WDM131	07/08/2014	16:15:00	0	0	29
WDM131	07/08/2014	16:20:00	0	0	29
WDM131	07/08/2014	16:25:00	0	0	29
WDM131	07/08/2014	16:30:00	0	0	29
WDM131	07/08/2014	16:35:00	0	0	29
WDM131	07/08/2014	16:40:00	0	0	29
WDM131	07/08/2014	16:45:00	0	0	29
WDM131	07/08/2014	16:50:00	0	0	30
WDM131	07/08/2014	16:55:00	0	0	30
WDM131	07/08/2014	17:00:00	0	0	30
WDM131	07/08/2014	17:05:00	0	0	30
WDM131	07/08/2014	17:10:00	0	0	30
WDM131	07/08/2014	17:15:00	0	0	30
WDM131	07/08/2014	17:20:00	0	0	30
WDM131	07/08/2014	17:25:00	0	0	29
WDM131	07/08/2014	17:30:00	0	0	29
WDM131	07/08/2014	17:35:00	0	0	29
WDM131	07/08/2014	17:40:00	0	0	29
WDM131	07/08/2014	17:45:00	0	0	29
WDM131	07/08/2014	17:55:00	0	0	29
WDM131	07/08/2014	18:00:00	0	0	29
WDM131	07/08/2014	18:05:00	0	0	29
WDM131	07/08/2014	18:10:00	0	0	29
WDM131	07/08/2014	18:15:00	0	0	29
WDM131	07/08/2014	18:20:00	0	0	29
WDM131	07/08/2014	18:25:00	0	0	29
WDM131	07/08/2014	18:30:00	0	0	29
WDM131	07/08/2014	18:35:00	0	0	29
WDM131	07/08/2014	18:40:00	0	0	29
WDM131	07/08/2014	18:45:00	0	0	29
WDM131	07/08/2014	18:50:00	0	0	29
WDM131	07/08/2014	18:55:00	0	0	29
WDM131	07/08/2014	19:00:00	0	0	28
WDM131	07/08/2014	19:05:00	0	0	28
WDM131	07/08/2014	19:10:00	0	0	29
WDM131	07/08/2014	19:15:00	0	0	30
WDM131	07/08/2014	19:20:00	0	0	32
WDM131	07/08/2014	19:25:00	0	0	33
WDM131	07/08/2014	19:30:00	0	0	33
WDM131	07/08/2014	19:35:00	0	0	33
WDM131	07/08/2014	19:40:00	0	0	32
WDM131	07/08/2014	19:45:00	0	0	32
WDM131	07/08/2014	19:50:00	0	0	31
WDM131	07/08/2014	19:55:00	0	0	30
WDM131	07/08/2014	20:00:00	0	0	29
WDM131	07/08/2014	20:05:00	0	0	29
WDM131	07/08/2014	20:10:00	0	0	29
WDM131	07/08/2014	20:15:00	0	0	29
WDM131	07/08/2014	20:20:00	0	0	30
WDM131	07/08/2014	20:25:00	0	0	31
WDM131	07/08/2014	20:30:00	0	0	31
WDM131	07/08/2014	20:35:00	0	0	31
WDM131	07/08/2014	20:40:00	0	0	31
WDM131	07/08/2014	20:45:00	0	0	30
WDM131	07/08/2014	20:50:00	0	0	29
WDM131	07/08/2014	20:55:00	0	0	28
WDM131	07/08/2014	21:00:00	0	0	27
WDM131	07/08/2014	21:05:00	0	0	26
WDM131	07/08/2014	21:10:00	0	0	25
WDM131	07/08/2014	21:15:00	0	0	25
WDM131	07/08/2014	21:20:00	0	0	24
WDM131	07/08/2014	21:25:00	0	0	24
WDM131	07/08/2014	21:30:00	0	0	23
WDM131	07/08/2014	21:35:00	0	0	23
WDM131	07/08/2014	21:40:00	0	0	23
WDM131	07/08/2014	21:45:00	0	0	22
WDM131	07/08/2014	21:50:00	0	0	22
WDM131	07/08/2014	21:55:00	0	0	22
WDM131	07/08/2014	22:00:00	0	0	22
WDM131	07/08/2014	22:05:00	0	0	22
WDM131	07/08/2014	22:10:00	0	0	21
WDM131	07/08/2014	22:15:00	0	0	21
WDM131	07/08/2014	22:20:00	0	0	21
WDM131	07/08/2014	22:25:00	0	0	21
WDM131	07/08/2014	22:30:00	0	0	21
WDM131	07/08/2014	22:35:00	0	0	21
WDM131	07/08/2014	22:40:00	0	0	21
WDM131	07/08/2014	22:45:00	0	0	21
WDM131	07/08/2014	22:50:00	0	0	21
WDM131	07/08/2014	22:55:00	0	0	21
WDM131	07/08/2014	23:00:00	0	0	21
WDM131	07/08/2014	23:05:00	0	0	21
WDM131	07/08/2014	23:10:00	0	0	21
WDM131	07/08/2014	23:15:00	0	0	21
WDM131	07/08/2014	23:20:00	0	0	20
WDM131	07/08/2014	23:25:00	0	0	20
WDM131	07/08/2014	23:30:00	0	0	20
WDM131	07/08/2014	23:35:00	0	0	20
WDM131	07/08/2014	23:40:00	0	0	20
WDM131	07/08/2014	23:45:00	0	0	20
WDM131	07/08/2014	23:50:00	0	0	20
WDM131	07/08/2014	23:55:00	0	0	20
WDM131	07/08/2014	00:00:00	0	0	20
WDM131	08/08/2014	00:05:00	0	0	19
WDM131	08/08/2014	00:15:00	0	0	19
WDM131	08/08/2014	00:20:00	0	0	19
WDM131	08/08/2014	00:25:00	0	0	19
WDM131	08/08/2014	00:30:00	0	0	19
WDM131	08/08/2014	00:35:00	0	0	19
WDM131	08/08/2014	00:40:00	0	0	19
WDM131	08/08/2014	00:45:00	0	0	19
WDM131	08/08/2014	00:50:00	0	0	19
WDM131	08/08/2014	00:55:00	0	0	18
WDM131	08/08/2014	01:00:00	0	0	18
WDM131	08/08/2014	01:05:00	0	0	18
WDM131	08/08/2014	01:10:00	0	0	18
WDM131	08/08/2014	01:15:00	0	0	18
WDM131	08/08/2014	01:20:00	0	0	18
WDM131	08/08/2014	01:25:00	0	0	18
WDM131	08/08/2014	01:30:00	0	0	18
WDM131	08/08/2014	01:35:00	0	0	18
WDM131	08/08/2014	01:40:00	0	0	18
WDM131	08/08/2014	01:45:00	0	0	18
WDM131	08/08/2014	01:50:00	0	0	18
WDM131	08/08/2014	01:55:00	0	0	18
WDM131	08/08/2014	02:00:00	0	0	18
WDM131	08/08/2014	02:05:00	0	0	17
WDM131	08/08/2014	02:10:00	0	0	17
WDM131	08/08/2014	02:15:00	0	0	17
WDM131	08/08/2014	02:20:00	0	0	17
WDM131	08/08/2014	02:25:00	0	0	17
WDM131	08/08/2014	02:30:00	0	0	17
WDM131	08/08/2014	02:35:00	0	0	17
WDM131	08/08/2014	02:40:00	0	0	17
WDM131	08/08/2014	02:45:00	0	0	17
WDM131	08/08/2014	02:50:00	0	0	17
WDM131	08/08/2014	02:55:00	0	0	17
WDM131	09/08/2014	03:00:00	0	0	17
WDM131	08/08/2014	03:05:00	0	0	17
WDM131	08/08/2014	03:10:00	0	0	17
WDM131	08/08/2014	03:15:00	0	0	17
WDM131	08/08/2014	03:20:00	0	0	17
WDM131	08/08/2014	03:25:00	0	0	17
WDM131	08/08/2014	03:30:00	0	0	16
WDM131	08/08/2014	03:35:00	0	0	16
WDM131	08/08/2014	03:40:00	0	0	16
WDM131	08/08/2014	03:45:00	0	0	17
WDM131	08/08/2014	03:50:00	0	0	17
WDM131	08/08/2014	03:55:00	0	0	17
WDM131	08/08/2014	04:00:00	0	0	16
WDM131	08/08/2014	04:05:00	0	0	16
WDM131	08/08/2014	04:10:00	0	0	16
WDM131	08/08/2014	04:15:00	0	0	16
WDM131	08/08/2014	04:20:00	0	0	16
WDM131	08/08/2014	04:25:00	0	0	16
WDM131	08/08/2014	04:30:00	0	0	16
WDM131	08/08/2014	04:35:00	0	0	16
WDM131	08/08/2014	04:40:00	0	0	16
WDM131	08/08/2014	04:45:00	0	0	16
WDM131	08/08/2014	04:50:00	0	0	16
WDM131	08/08/2014	04:55:00	0	0	16
WDM131	08/08/2014	05:00:00	0	0	16
WDM131	08/08/2014	05:05:00	0	0	16
WDM131	08/08/2014	05:10:00	0	0	16
WDM131	08/08/2014	05:15:00	0	0	16
WDM131	08/08/2014	05:20:00	0	0	16
WDM131	08/08/2014	05:25:00	0	0	16
WDM131	08/08/2014	05:30:00	0	0	16
WDM131	08/08/2014	05:35:00	0	0	16
WDM131	08/08/2014	05:40:00	0	0	16
WDM131	08/08/2014	05:45:00	0	0	16
WDM131	08/08/2014	05:50:00	0	0	16
WDM131	08/08/2014	05:55:00	0	0	16
WDM131	08/08/2014	06:00:00	0	0	16
WDM131	08/08/2014	06:05:00	0	0	16
WDM131	08/08/2014	06:10:00	0	0	16
WDM131	08/08/2014	06:15:00	0	0	16
WDM131	08/08/2014	06:20:00	0	0	16
WDM131	08/08/2014	06:25:00	0	0	16
WDM131	08/08/2014	06:30:00	0	0	16
WDM131	08/08/2014	06:40:00	0	0	16
WDM131	08/08/2014	06:45:00	0	0	16
WDM131	08/08/2014	06:50:00	0	0	16
WDM131	08/08/2014	06:55:00	0	0	16
WDM131	08/08/2014	07:00:00	0	0	16
WDM131	08/08/2014	07:05:00	0	0	16
WDM131	08/08/2014	07:10:00	0	0	16
WDM131	08/08/2014	07:15:00	0	0	16
WDM131	08/08/2014	07:20:00	0	0	16
WDM131	08/08/2014	07:25:00	0	0	16
WDM131	08/08/2014	07:30:00	0	0	16
WDM131	08/08/2014	07:35:00	0	0	16
WDM131	08/08/2014	07:40:00	0	0	16
WDM131	08/08/2014	07:45:00	0	0	17
WDM131	08/08/2014	07:50:00	0	0	17
WDM131	08/08/2014	07:55:00	0	0	17
WDM131	08/08/2014	08:00:00	0	0	17
WDM131	08/08/2014	08:05:00	0	0	17
WDM131	08/08/2014	08:10:00	0	0	17
WDM131	08/08/2014	08:15:00	0	0	18
WDM131	08/08/2014	08:20:00	0	0	18
WDM131	08/08/2014	08:25:00	0	0	18
WDM131	08/08/2014	08:30:00	0	0	18
WDM131	08/08/2014	08:35:00	0	0	18
WDM131	08/08/2014	08:40:00	0	0	18
WDM131	08/08/2014	08:45:00	0	0	19
WDM131	08/08/2014	08:50:00	0	0	19
WDM131	08/08/2014	08:55:00	0	0	19
WDM131	08/08/2014	09:00:00	0	0	19
WDM131	08/08/2014	09:05:00	0	0	19
WDM131	08/08/2014	09:10:00	0	0	20
WDM131	08/08/2014	09:15:00	0	0	20
WDM131	08/08/2014	09:20:00	0	0	20
WDM131	08/08/2014	09:25:00	25	25	21
WDM131	08/08/2014	09:30:00	0	0	22
WDM131	08/08/2014	09:35:00	0	0	22
WDM131	08/08/2014	09:40:00	3	0	23
WDM131	08/08/2014	09:45:00	0	0	24
WDM131	16/08/2014	09:25:00	33	47	24
WDM131	16/08/2014	09:30:00	0	0	26
WDM131	16/08/2014	09:30:00	0	0	27
WDM131	22/04/2015	17:25:00	24	24	25
WDM131	22/04/2015	17:30:00	0	0	25
WDM131	22/04/2015	17:35:00	0	0	24
WDM131	22/04/2015	17:40:00	0	0	23
WDM131	23/04/2015	14:00:00	11	17	30
WDM131	23/04/2015	14:05:00	20	22	32
WDM131	23/04/2015	14:10:00	0	0	33
WDM131	23/04/2015	14:15:00	0	0	34
WDM131	23/04/2015	14:20:00	0	0	34
WDM131	23/04/2015	14:25:00	0	0	34
WDM131	23/04/2015	14:30:00	0	0	34
WDM131	23/04/2015	14:35:00	0	0	34
WDM131	23/04/2015	14:40:00	0	0	33
WDM131	23/04/2015	14:45:00	0	0	33
WDM131	23/04/2015	14:50:00	0	0	33
WDM131	23/04/2015	15:00:00	0	0	33
WDM131	23/04/2015	15:05:00	0	0	33
WDM131	23/04/2015	15:10:00	60	66	33
WDM131	23/04/2015	15:15:00	86	98	35
WDM131	23/04/2015	15:20:00	51	56	37
WDM131	23/04/2015	15:25:00	10	7	39
WDM131	23/04/2015	15:30:00	91	104	40
WDM131	23/04/2015	15:35:00	208	215	40
WDM131	23/04/2015	15:40:00	30	25	38
WDM131	23/04/2015	15:45:00	8	1	37
WDM131	23/04/2015	15:50:00	8	1	37
WDM131	23/04/2015	15:55:00	0	0	37
WDM131	23/04/2015	16:00:00	30	25	37
WDM131	23/04/2015	16:05:00	0	0	36
WDM131	23/04/2015	16:10:00	0	0	34
WDM131	23/04/2015	16:15:00	5	2	33
WDM131	23/04/2015	16:20:00	11	8	32
WDM131	23/04/2015	16:25:00	4	1	33
WDM131	23/04/2015	16:30:00	0	0	33
WDM131	23/04/2015	16:35:00	0	0	34
WDM131	23/04/2015	16:40:00	0	0	33
WDM131	23/04/2015	16:45:00	0	0	33
WDM131	23/04/2015	16:50:00	1	0	32
WDM131	23/04/2015	16:55:00	2	1	31
WDM131	23/04/2015	17:00:00	25	21	31
WDM131	23/04/2015	17:05:00	0	0	31
WDM131	23/04/2015	17:10:00	27	16	30
WDM131	23/04/2015	17:15:00	0	0	29
WDM131	23/04/2015	17:20:00	0	0	29
WDM131	23/04/2015	17:25:00	2	1	29
WDM131	23/04/2015	17:30:00	45	52	29
WDM131	23/04/2015	17:35:00	125	126	29
WDM131	23/04/2015	17:40:00	57	63	29
WDM131	23/04/2015	17:45:00	77	112	29
WDM131	23/04/2015	17:50:00	73	168	29
WDM131	23/04/2015	17:55:00	94	153	28
WDM131	23/04/2015	18:00:00	145	215	27
WDM131	23/04/2015	18:05:00	77	108	26
WDM131	23/04/2015	18:10:00	97	193	25
WDM131	23/04/2015	18:15:00	106	187	23
WDM131	23/04/2015	18:20:00	237	255	22
WDM131	23/04/2015	18:25:00	173	198	23
WDM131	23/04/2015	18:30:00	39	64	23
WDM131	23/04/2015	18:35:00	32	41	23
WDM131	23/04/2015	18:40:00	36	72	23
WDM131	23/04/2015	18:45:00	103	164	22
WDM131	23/04/2015	18:50:00	173	255	22
WDM131	23/04/2015	18:55:00	119	185	23
WDM131	23/04/2015	19:00:00	29	47	24
WDM131	23/04/2015	19:05:00	40	61	25
WDM131	23/04/2015	19:10:00	15	30	26
WDM131	23/04/2015	19:15:00	37	45	26
WDM131	23/04/2015	19:20:00	8	12	26
WDM131	23/04/2015	19:25:00	0	0	27
WDM131	23/04/2015	19:30:00	0	0	27
WDM131	23/04/2015	19:35:00	0	0	27
WDM131	23/04/2015	19:40:00	0	0	27
WDM131	23/04/2015	19:45:00	0	0	27
WDM131	23/04/2015	19:50:00	0	0	26
WDM131	23/04/2015	19:55:00	0	0	26
WDM131	23/04/2015	20:00:00	23	19	26
WDM131	23/04/2015	20:05:00	0	0	26
WDM131	23/04/2015	20:10:00	16	23	26
WDM131	23/04/2015	20:15:00	27	41	26
WDM131	23/04/2015	20:20:00	0	0	26
WDM131	23/04/2015	20:25:00	18	22	25
WDM131	23/04/2015	20:30:00	38	45	25
WDM131	23/04/2015	20:35:00	43	63	26
WDM131	23/04/2015	20:40:00	21	33	26
WDM131	23/04/2015	20:45:00	28	34	26
WDM131	23/04/2015	20:50:00	18	26	26
WDM131	23/04/2015	20:55:00	3	8	27
WDM131	23/04/2015	21:00:00	0	0	27
WDM131	23/04/2015	21:05:00	0	0	27
WDM131	23/04/2015	21:10:00	0	0	28
WDM131	23/04/2015	21:15:00	3	2	27
WDM131	23/04/2015	21:20:00	42	45	27
WDM131	23/04/2015	21:25:00	0	0	27
WDM131	23/04/2015	21:30:00	0	0	26
WDM131	23/04/2015	21:35:00	0	0	25
WDM131	23/04/2015	21:40:00	0	0	25
WDM131	23/04/2015	21:45:00	0	0	25
WDM131	23/04/2015	21:50:00	0	0	25
WDM131	23/04/2015	21:55:00	0	0	25
WDM131	23/04/2015	22:00:00	51	48	25
WDM131	23/04/2015	22:05:00	0	0	25
WDM131	23/04/2015	22:10:00	0	0	25
WDM131	23/04/2015	22:15:00	0	0	25
WDM131	23/04/2015	22:20:00	8	10	25
WDM131	23/04/2015	22:25:00	30	36	26
WDM131	23/04/2015	22:30:00	9	9	26
WDM131	23/04/2015	22:35:00	0	0	26
WDM131	23/04/2015	22:40:00	0	0	26
WDM131	23/04/2015	22:45:00	0	0	26
WDM131	23/04/2015	22:50:00	0	0	26
WDM131	23/04/2015	22:55:00	14	17	26
WDM131	23/04/2015	23:00:00	5	4	26
WDM131	23/04/2015	23:05:00	0	0	26
WDM131	23/04/2015	23:10:00	0	0	26
WDM131	23/04/2015	23:20:00	0	0	26
WDM131	23/04/2015	23:25:00	0	0	26
WDM131	23/04/2015	23:30:00	0	0	26
WDM131	23/04/2015	23:35:00	0	0	26
WDM131	23/04/2015	23:40:00	7	8	26
WDM131	23/04/2015	23:45:00	57	58	26
WDM131	23/04/2015	23:50:00	0	0	26
WDM131	23/04/2015	23:55:00	0	0	27
WDM131	23/04/2015	00:00:00	0	0	27
WDM131	24/04/2015	00:05:00	0	0	27
WDM131	24/04/2015	00:10:00	6	9	28
WDM131	24/04/2015	00:15:00	26	31	27
WDM131	24/04/2015	00:20:00	0	0	26
WDM131	24/04/2015	00:25:00	13	20	25
WDM131	24/04/2015	00:30:00	0	0	25
WDM131	24/04/2015	00:35:00	0	0	25
WDM131	24/04/2015	00:40:00	0	0	25
WDM131	24/04/2015	00:45:00	0	0	24
WDM131	24/04/2015	00:50:00	0	0	24
WDM131	24/04/2015	00:55:00	0	0	24
WDM131	24/04/2015	01:00:00	0	0	24
WDM131	24/04/2015	01:05:00	0	0	23
WDM131	24/04/2015	01:10:00	0	0	23
WDM131	24/04/2015	01:15:00	8	10	23
WDM131	24/04/2015	01:20:00	0	0	23
WDM131	24/04/2015	01:25:00	0	0	22
WDM131	24/04/2015	01:30:00	0	0	22
WDM131	24/04/2015	01:35:00	0	0	22
WDM131	24/04/2015	01:40:00	0	0	22
WDM131	24/04/2015	01:45:00	0	0	22
WDM131	24/04/2015	01:50:00	0	0	23
WDM131	24/04/2015	01:55:00	0	0	23
WDM131	24/04/2015	02:00:00	55	61	23
WDM131	24/04/2015	02:05:00	34	41	23
WDM131	24/04/2015	02:10:00	0	0	24
WDM131	24/04/2015	02:15:00	0	0	24
WDM131	24/04/2015	02:20:00	0	0	25
WDM131	24/04/2015	02:25:00	0	0	25
WDM131	24/04/2015	02:30:00	12	9	25
WDM131	24/04/2015	02:35:00	0	0	25
WDM131	24/04/2015	02:40:00	0	0	25
WDM131	24/04/2015	02:45:00	0	0	25
WDM131	24/04/2015	02:50:00	0	0	25
WDM131	24/04/2015	02:55:00	0	0	24
WDM131	25/04/2015	03:00:00	0	0	24
WDM131	24/04/2015	03:05:00	7	10	24
WDM131	24/04/2015	03:10:00	27	35	24
WDM131	24/04/2015	03:15:00	0	0	25
WDM131	24/04/2015	03:20:00	0	0	25
WDM131	24/04/2015	03:25:00	0	0	25
WDM131	24/04/2015	03:30:00	0	0	24
WDM131	24/04/2015	03:35:00	0	0	24
WDM131	24/04/2015	03:40:00	0	1	25
WDM131	24/04/2015	03:45:00	0	0	25
WDM131	24/04/2015	03:50:00	3	4	26
WDM131	24/04/2015	03:55:00	0	0	27
WDM131	24/04/2015	04:00:00	0	0	28
WDM131	24/04/2015	04:05:00	0	0	29
WDM131	24/04/2015	04:10:00	0	0	30
WDM131	24/04/2015	04:15:00	0	0	30
WDM131	24/04/2015	04:20:00	0	0	30
WDM131	24/04/2015	04:25:00	0	0	30
WDM131	24/04/2015	04:30:00	0	0	30
WDM131	24/04/2015	04:35:00	0	0	28
WDM131	24/04/2015	04:40:00	0	0	26
WDM131	24/04/2015	04:45:00	0	0	25
WDM131	24/04/2015	04:50:00	0	0	24
WDM131	24/04/2015	04:55:00	0	0	23
WDM131	24/04/2015	05:00:00	0	0	25
WDM131	24/04/2015	05:05:00	3	4	25
WDM131	24/04/2015	05:10:00	0	0	26
WDM131	24/04/2015	05:15:00	0	0	26
WDM131	24/04/2015	05:20:00	0	0	25
WDM131	24/04/2015	05:25:00	0	0	25
WDM131	24/04/2015	05:35:00	0	0	25
WDM131	24/04/2015	05:40:00	0	0	25
WDM131	24/04/2015	05:45:00	0	0	24
WDM131	24/04/2015	05:50:00	51	76	24
WDM131	24/04/2015	05:55:00	91	97	24
WDM131	24/04/2015	06:00:00	44	43	24
WDM131	24/04/2015	06:05:00	48	49	24
WDM131	24/04/2015	06:10:00	137	255	23
WDM131	24/04/2015	06:15:00	88	156	23
WDM131	24/04/2015	06:20:00	65	102	23
WDM131	24/04/2015	06:25:00	49	56	24
WDM131	24/04/2015	06:30:00	45	58	25
WDM131	24/04/2015	06:35:00	31	51	25
WDM131	24/04/2015	06:40:00	35	62	25
WDM131	24/04/2015	06:45:00	44	74	25
WDM131	24/04/2015	06:50:00	89	163	25
WDM131	24/04/2015	06:55:00	14	25	25
WDM131	24/04/2015	07:00:00	55	55	25
WDM131	24/04/2015	07:05:00	44	52	25
WDM131	24/04/2015	07:10:00	0	0	26
WDM131	24/04/2015	07:15:00	0	0	26
WDM131	24/04/2015	07:20:00	10	13	27
WDM131	24/04/2015	07:25:00	0	0	27
WDM131	24/04/2015	07:30:00	0	0	28
WDM131	24/04/2015	07:35:00	0	0	29
WDM131	24/04/2015	07:40:00	0	0	29
WDM131	24/04/2015	07:45:00	0	0	30
WDM131	24/04/2015	07:50:00	0	0	30
WDM131	24/04/2015	07:55:00	0	0	30
WDM131	24/04/2015	08:00:00	0	0	30
WDM131	24/04/2015	08:05:00	0	0	29
WDM131	24/04/2015	08:10:00	0	0	29
WDM131	24/04/2015	08:15:00	0	0	28
WDM131	24/04/2015	08:20:00	0	0	28
WDM131	24/04/2015	08:25:00	0	0	28
WDM131	24/04/2015	08:30:00	0	0	28
WDM131	24/04/2015	08:35:00	0	0	29
WDM131	24/04/2015	08:40:00	0	0	29
WDM131	24/04/2015	08:45:00	0	0	30
WDM131	24/04/2015	08:50:00	0	0	31
WDM131	24/04/2015	08:55:00	0	0	31
WDM131	24/04/2015	09:00:00	0	0	31
WDM131	24/04/2015	09:05:00	0	0	32
WDM131	24/04/2015	09:10:00	0	0	32
WDM131	24/04/2015	09:15:00	1	0	32
WDM131	24/04/2015	09:20:00	0	0	32
WDM131	24/04/2015	09:25:00	19	21	32
WDM131	24/04/2015	09:30:00	6	8	32
WDM131	24/04/2015	09:35:00	0	0	32
WDM131	24/04/2015	09:40:00	2	1	32
WDM131	24/04/2015	09:45:00	0	0	33
WDM131	24/04/2015	09:50:00	0	0	33
WDM131	24/04/2015	09:55:00	0	0	34
WDM131	24/04/2015	10:00:00	0	0	35
WDM131	24/04/2015	10:05:00	7	7	35
WDM131	24/04/2015	10:10:00	0	0	35
WDM131	24/04/2015	10:15:00	16	17	35
WDM131	24/04/2015	10:20:00	1	0	35
WDM131	24/04/2015	10:25:00	0	0	37
WDM131	24/04/2015	10:30:00	98	119	39
WDM131	24/04/2015	10:35:00	0	0	40
WDM131	24/04/2015	10:40:00	9	8	42
WDM131	24/04/2015	10:45:00	1	0	41
WDM131	24/04/2015	10:50:00	2	0	39
WDM131	24/04/2015	10:55:00	0	0	37
WDM131	24/04/2015	11:00:00	0	0	36
WDM131	24/04/2015	11:05:00	5	2	35
WDM131	24/04/2015	11:10:00	5	5	35
WDM131	24/04/2015	11:15:00	0	1	35
WDM131	24/04/2015	11:20:00	22	28	36
WDM131	24/04/2015	11:25:00	6	6	36
WDM131	24/04/2015	11:30:00	5	3	35
WDM131	24/04/2015	11:35:00	7	14	35
WDM131	24/04/2015	11:40:00	1	0	33
WDM131	24/04/2015	11:45:00	0	0	31
WDM131	24/04/2015	11:50:00	0	0	30
WDM131	24/04/2015	11:55:00	0	0	30
WDM131	24/04/2015	12:05:00	0	0	30
WDM131	24/04/2015	12:10:00	0	0	30
WDM131	24/04/2015	12:15:00	18	26	29
WDM131	24/04/2015	12:20:00	0	0	30
WDM131	24/04/2015	12:25:00	0	0	31
WDM131	24/04/2015	12:30:00	0	0	31
