ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot
WDM115,01/11/2011,WDM11540848,1,0,1,0,0,2.416323215,1.551157151,26.57,26.2,2.6,no,no,no,no,0
WDM115,02/11/2011,WDM11540849,1,0,1,0,0,3.416022941,2.416323215,27.48,26.57,12.3,no,no,no,no,0
WDM115,03/11/2011,WDM11540850,1,0,1,0,0,4.512844348,3.416022941,26.54,27.48,27,no,no,no,no,0
WDM115,04/11/2011,WDM11540851,0,0,0,0,0,5.657194788,4.512844348,25.97,26.54,0.2,no,no,no,no,0
WDM115,05/11/2011,WDM11540852,0,0,1,0,0,6.816399506,5.657194788,25.75,25.97,12.2,no,no,no,no,0
WDM115,06/11/2011,WDM11540853,1,0,1,0,0,7.949058461,6.816399506,25.83,25.75,0,no,no,no,no,0
WDM115,07/11/2011,WDM11540854,1,0,1,0,0,9.031141752,7.949058461,27.11,25.83,0.8,no,no,no,no,0
WDM115,08/11/2011,WDM11540855,0,0,0,0,0,10.05431861,9.031141752,27.06,27.11,0.2,no,no,no,no,0
WDM115,09/11/2011,WDM11540856,1,0,0,0,0,10.95374347,10.05431861,24.88,27.06,3.6,no,no,no,no,0
WDM115,10/11/2011,WDM11540857,0,0,0,0,0,11.13854189,10.95374347,24.7,24.88,0,no,no,no,no,0
WDM115,11/11/2011,WDM11540858,1,0,0,0,0,10.81780793,11.13854189,25.39,24.7,2.4,no,no,no,no,0
WDM115,12/11/2011,WDM11540859,1,0,1,0,0,9.611353522,10.81780793,24.67,25.39,9.4,no,no,no,no,0
WDM115,13/11/2011,WDM11540860,1,0,1,0,0,8.277031971,9.611353522,23.41,24.67,3.4,no,no,no,no,0
WDM115,14/11/2011,WDM11540861,1,0,1,0,0,6.870115448,8.277031971,24.27,23.41,0,no,no,no,no,0
WDM115,15/11/2011,WDM11540862,0,0,1,0,0,5.479959914,6.870115448,24.21,24.27,0,no,no,no,no,0
WDM115,16/11/2011,WDM11540863,1,0,1,0,0,4.163232917,5.479959914,24.12,24.21,4,no,no,no,no,0
WDM115,17/11/2011,WDM11540864,1,0,1,0,0,2.984472858,4.163232917,24.31,24.12,0.4,no,no,no,no,0
WDM115,18/11/2011,WDM11540865,1,0,1,0,0,1.98195573,2.984472858,22.97,24.31,2.5,no,no,no,no,0
WDM115,19/11/2011,WDM11540866,0,0,1,0,0,1.190767655,1.98195573,24.52,22.97,0,no,no,no,no,0
WDM115,20/11/2011,WDM11540867,0,0,1,0,0,0.619514735,1.190767655,24.24,24.52,0,no,no,no,no,0
WDM115,21/11/2011,WDM11540868,1,0,1,0,0,0.253806628,0.619514735,26.3,24.24,0,no,no,no,no,0
WDM115,22/11/2011,WDM11540869,1,0,0,0,0,0.066579514,0.253806628,25.66,26.3,0,no,no,no,no,0
WDM115,23/11/2011,WDM11540870,1,0,1,0,0,0.004913115,0.066579514,25.28,25.66,0,no,no,no,no,0
WDM115,24/11/2011,WDM11540871,1,0,1,0,0,0,0.004913115,25.83,25.28,10.2,no,no,no,no,0
WDM115,25/11/2011,WDM11540872,1,0,1,0,0,0,0,24.07,25.83,12.1,no,no,no,no,0
WDM115,26/11/2011,WDM11540873,0,0,1,0,0,0.067655258,0,23.37,24.07,53.3,no,no,no,no,0
WDM115,27/11/2011,WDM11540874,0,0,1,0,0,0.263198378,0.067655258,NA,23.37,3.2,no,no,no,no,0
WDM115,28/11/2011,WDM11540875,1,0,1,0,0,0.622645594,0.263198378,24.82,NA,9.3,no,no,no,no,0
WDM115,29/11/2011,WDM11540876,1,0,1,0,0,1.149324104,0.622645594,24.98,24.82,0,no,no,no,no,0
WDM115,30/11/2011,WDM11540877,1,0,0,0,0,1.836539292,1.149324104,24.38,24.98,33.6,no,no,no,no,0
WDM115,01/12/2011,WDM11540878,0,0,1,0,0,2.661983276,1.836539292,24.08,24.38,1.5,no,no,no,no,0
WDM115,02/12/2011,WDM11540879,1,0,1,0,0,3.594225859,2.661983276,24.38,24.08,35.2,no,no,no,no,0
WDM115,03/12/2011,WDM11540880,1,0,0,0,0,4.613823236,3.594225859,23.81,24.38,0.2,no,no,no,no,0
WDM115,04/12/2011,WDM11540881,1,0,0,0,0,5.697023173,4.613823236,24.93,23.81,0,no,no,no,no,0
WDM115,05/12/2011,WDM11540882,1,0,1,0,0,6.831567757,5.697023173,23.88,24.93,0,no,no,no,no,0
WDM115,06/12/2011,WDM11540883,1,0,1,0,0,7.974261216,6.831567757,23.91,23.88,3,no,no,no,no,0
WDM115,07/12/2011,WDM11540884,1,0,0,0,0,9.096260431,7.974261216,24.29,23.91,0,no,no,no,no,0
WDM115,08/12/2011,WDM11540885,1,0,1,0,0,10.17145417,9.096260431,24.25,24.29,0,no,no,no,no,0
WDM115,09/12/2011,WDM11540886,1,0,1,0,0,11.13895685,10.17145417,23.74,24.25,0,no,no,no,no,0
WDM115,10/12/2011,WDM11540887,1,0,1,1,0,11.08117028,11.13895685,23.81,23.74,0,no,no,no,no,0
WDM115,11/12/2011,WDM11540888,0,0,0,0,0,10.44136347,11.08117028,24.52,23.81,0,no,no,no,no,0
WDM115,12/12/2011,WDM11540889,1,1,0,0,0,9.141949455,10.44136347,24.45,24.52,0,no,no,no,no,0
WDM115,13/12/2011,WDM11540890,0,0,0,0,0,7.737152739,9.141949455,24.62,24.45,0,no,no,no,no,0
WDM115,14/12/2011,WDM11540891,1,0,0,0,0,6.299001483,7.737152739,24.75,24.62,0,no,no,no,no,0
WDM115,15/12/2011,WDM11540892,0,1,0,0,0,4.911442486,6.299001483,24.31,24.75,0,no,no,no,no,0
WDM115,16/12/2011,WDM11540893,0,0,1,0,0,3.625751454,4.911442486,25.09,24.31,0,no,no,no,no,0
WDM115,17/12/2011,WDM11540894,1,0,0,0,0,2.502631885,3.625751454,26.03,25.09,0,no,no,no,no,0
WDM115,18/12/2011,WDM11540895,1,0,0,0,0,1.57271821,2.502631885,25.55,26.03,0,no,no,no,no,0
WDM115,19/12/2011,WDM11540896,1,0,1,0,0,0.869647237,1.57271821,26,25.55,0,no,no,no,no,0
WDM115,20/12/2011,WDM11540897,1,0,1,0,0,0.393987681,0.869647237,25.15,26,0,no,no,no,no,0
WDM115,21/12/2011,WDM11540898,1,0,1,0,0,0.12675881,0.393987681,24.89,25.15,0,no,no,no,no,0
WDM115,22/12/2011,WDM11540899,1,0,0,0,0,0.018888279,0.12675881,24.48,24.89,0,no,no,no,no,0
WDM115,23/12/2011,WDM11540900,0,0,1,0,0,3.52E-05,0.018888279,24.75,24.48,0,no,no,no,no,0
WDM115,24/12/2011,WDM11540901,1,0,0,0,0,0,3.52E-05,24.96,24.75,0,no,no,no,no,0
WDM115,25/12/2011,WDM11540902,1,0,0,0,0,0.021657839,0,26.13,24.96,0,no,no,no,no,0
WDM115,26/12/2011,WDM11540903,1,0,1,0,0,0.132449285,0.021657839,26.57,26.13,0,no,no,no,no,0
WDM115,27/12/2011,WDM11540904,1,0,0,0,0,0.364156818,0.132449285,26.91,26.57,0,no,no,no,no,0
WDM115,28/12/2011,WDM11540905,1,0,1,0,0,0.734588793,0.364156818,25.21,26.91,0,no,no,no,no,0
WDM115,29/12/2011,WDM11540906,1,0,1,0,0,1.239607012,0.734588793,25.39,25.21,0,no,no,no,no,0
WDM115,30/12/2011,WDM11540907,1,0,1,0,0,1.883904038,1.239607012,24.75,25.39,0,no,no,no,no,0
WDM115,31/12/2011,WDM11540908,1,0,1,0,0,2.660052895,1.883904038,23.91,24.75,0,no,no,no,no,0
WDM115,01/01/2012,WDM11540909,0,0,1,0,0,3.561715196,2.660052895,24.75,23.91,0,no,no,no,no,0
WDM115,02/01/2012,WDM11540910,1,0,1,0,0,4.573723477,3.561715196,25.3,24.75,0,no,no,no,no,0
WDM115,03/01/2012,WDM11540911,1,0,1,0,0,5.680501159,4.573723477,26.62,25.3,0,no,no,no,no,0
WDM115,04/01/2012,WDM11540912,0,0,1,0,0,6.87386129,5.680501159,27.22,26.62,0,no,no,no,no,0
WDM115,05/01/2012,WDM11540913,1,0,0,0,0,8.099542079,6.87386129,27.38,27.22,0,no,no,no,no,0
WDM115,06/01/2012,WDM11540914,1,0,1,0,0,9.29399274,8.099542079,28.16,27.38,0,no,no,no,no,0
WDM115,07/01/2012,WDM11540915,1,0,1,0,0,10.40611345,9.29399274,26.98,28.16,0,no,no,no,no,0
WDM115,08/01/2012,WDM11540916,1,0,0,0,0,11.14663409,10.40611345,27.18,26.98,0,no,no,no,no,0
WDM115,09/01/2012,WDM11540917,1,0,1,0,0,10.9935736,11.14663409,25.86,27.18,0,no,no,no,no,0
WDM115,10/01/2012,WDM11540918,1,0,0,0,0,10.03009765,10.9935736,26.17,25.86,0,no,no,no,no,0
WDM115,11/01/2012,WDM11540919,1,1,0,0,0,8.665763319,10.03009765,27.11,26.17,0,no,no,no,no,0
WDM115,12/01/2012,WDM11540920,1,0,1,0,0,7.21256543,8.665763319,25.66,27.11,0,no,no,no,no,0
WDM115,13/01/2012,WDM11540921,1,0,1,0,0,5.756452217,7.21256543,25.76,25.66,0,no,no,no,no,0
WDM115,14/01/2012,WDM11540922,1,0,0,0,0,4.354455414,5.756452217,27.08,25.76,0,no,no,no,no,0
WDM115,15/01/2012,WDM11540923,0,0,0,0,0,3.080673584,4.354455414,28.05,27.08,0,no,no,no,no,0
WDM115,16/01/2012,WDM11540924,1,0,1,0,0,1.999453243,3.080673584,27.41,28.05,0,no,no,no,no,0
WDM115,17/01/2012,WDM11540925,0,0,0,0,0,1.156754092,1.999453243,26.73,27.41,0,no,no,no,no,0
WDM115,18/01/2012,WDM11540926,1,0,0,0,0,0.568389058,1.156754092,26.97,26.73,0,no,no,no,no,0
WDM115,19/01/2012,WDM11540927,1,0,1,0,0,0.216370088,0.568389058,26.7,26.97,0,no,no,no,no,0
WDM115,20/01/2012,WDM11540928,0,0,1,0,0,0.051395798,0.216370088,26.6,26.7,0,no,no,no,no,0
WDM115,21/01/2012,WDM11540929,0,0,1,0,0,0.003406636,0.051395798,27.88,26.6,0,no,no,no,no,0
WDM115,22/01/2012,WDM11540930,1,0,1,0,0,0,0.003406636,28.08,27.88,0,no,no,no,no,0
WDM115,23/01/2012,WDM11540931,1,0,0,0,0,0,0,27.81,28.08,0,no,no,no,no,0
WDM115,24/01/2012,WDM11540932,1,0,0,0,0,0.043497277,0,27.84,27.81,0,no,no,no,no,0
WDM115,25/01/2012,WDM11540933,1,0,0,0,0,0.168453793,0.043497277,29.21,27.84,0,no,no,no,no,0
WDM115,26/01/2012,WDM11540934,1,0,0,0,0,0.400698624,0.168453793,27.61,29.21,0,no,no,no,no,0
WDM115,27/01/2012,WDM11540935,1,0,0,0,0,0.758682984,0.400698624,28.11,27.61,0,no,no,no,no,0
WDM115,28/01/2012,WDM11540936,1,0,0,0,0,1.251911226,0.758682984,28,28.11,0,no,no,no,no,0
WDM115,29/01/2012,WDM11540937,1,0,1,0,0,1.892180775,1.251911226,28.32,28,0,no,no,no,no,0
WDM115,30/01/2012,WDM11540938,1,0,1,0,0,2.683316704,1.892180775,26.73,28.32,0,no,no,no,no,0
WDM115,31/01/2012,WDM11540939,1,0,1,0,0,3.6377027,2.683316704,27.04,26.73,0,no,no,no,no,0
WDM115,01/02/2012,WDM11540940,1,0,1,0,0,4.723493339,3.6377027,25.69,27.04,0,no,no,no,no,0
WDM115,02/02/2012,WDM11540941,1,0,1,0,0,5.920594245,4.723493339,27.04,25.69,0,no,no,no,no,0
WDM115,03/02/2012,WDM11540942,1,0,1,0,0,7.197216738,5.920594245,28.98,27.04,0,no,no,no,no,0
WDM115,04/02/2012,WDM11540943,1,0,1,0,0,8.47724324,7.197216738,29.05,28.98,0,no,no,no,no,0
WDM115,05/02/2012,WDM11540944,1,0,1,0,0,9.695759802,8.47724324,27.93,29.05,0,no,no,no,no,0
WDM115,06/02/2012,WDM11540945,1,0,1,0,0,10.76783805,9.695759802,27.45,27.93,0,no,no,no,no,0
WDM115,07/02/2012,WDM11540946,1,0,0,0,0,11.1243367,10.76783805,26.6,27.45,0,no,no,no,no,0
WDM115,08/02/2012,WDM11540947,1,0,1,0,0,10.82675099,11.1243367,26.84,26.6,0,no,no,no,no,0
WDM115,09/02/2012,WDM11540948,0,0,1,0,0,9.511825729,10.82675099,28.74,26.84,0,no,no,no,no,0
WDM115,10/02/2012,WDM11540949,0,0,0,1,0,8.037269508,9.511825729,28.57,28.74,0,no,no,no,no,0
WDM115,11/02/2012,WDM11540950,0,0,1,0,0,6.498505893,8.037269508,27.83,28.57,0,no,no,no,no,0
WDM115,12/02/2012,WDM11540951,1,0,1,0,0,4.988913931,6.498505893,27.77,27.83,0,no,no,no,no,0
WDM115,13/02/2012,WDM11540952,1,0,1,0,0,3.589028673,4.988913931,29.25,27.77,8,no,no,no,no,0
WDM115,14/02/2012,WDM11540953,1,0,1,0,0,2.38840054,3.589028673,27.6,29.25,0,no,no,no,no,0
WDM115,15/02/2012,WDM11540954,1,0,1,0,0,1.437172028,2.38840054,27.23,27.6,0,no,no,no,no,0
WDM115,16/02/2012,WDM11540955,1,0,1,0,0,0.760846331,1.437172028,26.53,27.23,0,no,no,no,no,0
WDM115,17/02/2012,WDM11540956,0,0,1,1,0,0.334955138,0.760846331,27.37,26.53,0.02,no,no,no,no,0
WDM115,18/02/2012,WDM11540957,1,0,1,0,0,0.110382877,0.334955138,28.92,27.37,0,no,no,no,no,0
WDM115,19/02/2012,WDM11540958,1,1,1,1,0,0.020094681,0.110382877,27.52,28.92,0,no,no,no,no,0
WDM115,20/02/2012,WDM11540959,1,0,1,0,0,0.000654675,0.020094681,29.11,27.52,0.02,no,no,no,no,0
WDM115,21/02/2012,WDM11540960,0,0,1,0,0,0,0.000654675,29.25,29.11,0,no,no,no,no,0
WDM115,22/02/2012,WDM11540961,0,0,0,1,0,0.003092503,0,29.65,29.25,0,no,no,no,no,0
WDM115,23/02/2012,WDM11540962,1,0,1,1,0,0.059074222,0.003092503,28.84,29.65,0,no,no,no,no,0
WDM115,24/02/2012,WDM11540963,1,1,0,0,0,0.193802969,0.059074222,27.2,28.84,0,no,no,no,no,0
WDM115,25/02/2012,WDM11540964,1,0,1,1,0,0.437717581,0.193802969,27.3,27.2,0,no,no,no,no,0
WDM115,26/02/2012,WDM11540965,1,0,1,0,0,0.815373787,0.437717581,30.67,27.3,0,no,no,no,no,0
WDM115,27/02/2012,WDM11540966,1,1,1,0,0,1.351827214,0.815373787,30.39,30.67,0,no,no,no,no,0
WDM115,28/02/2012,WDM11540967,1,0,1,0,0,2.056486719,1.351827214,28.84,30.39,0,no,no,no,no,0
WDM115,29/02/2012,WDM11540968,1,0,1,1,0,2.935250653,2.056486719,28.61,28.84,1.7,no,no,no,no,0
WDM115,01/03/2012,WDM11540969,1,0,1,0,0,3.989253304,2.935250653,29.11,28.61,0,no,no,no,no,0
WDM115,02/03/2012,WDM11540970,1,0,1,0,0,5.185550042,3.989253304,30.34,29.11,0,no,no,no,no,0
WDM115,03/03/2012,WDM11540971,0,0,1,0,0,6.487184876,5.185550042,30.22,30.34,0,no,no,no,no,0
WDM115,04/03/2012,WDM11540972,1,0,1,0,0,7.815656871,6.487184876,30.47,30.22,0,no,no,no,no,0
WDM115,05/03/2012,WDM11540973,1,0,1,0,0,9.091650703,7.815656871,30.6,30.47,0,no,no,no,no,0
WDM115,06/03/2012,WDM11540974,1,0,1,0,0,10.25087566,9.091650703,28.53,30.6,0,no,no,no,no,0
WDM115,07/03/2012,WDM11540975,1,0,1,0,0,11.17473834,10.25087566,29.51,28.53,0,no,no,no,no,0
WDM115,08/03/2012,WDM11540976,1,0,1,0,0,11.01524773,11.17473834,29.02,29.51,0,no,no,no,no,0
WDM115,09/03/2012,WDM11540977,1,0,1,0,0,10.110031,11.01524773,26.88,29.02,0,no,no,no,no,0
WDM115,10/03/2012,WDM11540978,1,0,1,0,0,8.632911281,10.110031,28.97,26.88,0,no,no,no,no,0
WDM115,11/03/2012,WDM11540979,1,0,1,0,0,7.037210283,8.632911281,30.51,28.97,0,no,no,no,no,0
WDM115,12/03/2012,WDM11540980,1,0,0,0,0,5.45144572,7.037210283,31.58,30.51,0,no,no,no,no,0
WDM115,13/03/2012,WDM11540981,1,0,1,0,0,3.971990155,5.45144572,30.2,31.58,0,no,no,no,no,0
WDM115,14/03/2012,WDM11540982,1,0,1,1,0,2.706418016,3.971990155,29.9,30.2,0,no,no,no,no,0
WDM115,15/03/2012,WDM11540983,1,0,1,0,0,1.700155161,2.706418016,30.64,29.9,0,no,no,no,no,0
WDM115,16/03/2012,WDM11540984,1,0,1,1,0,0.971734022,1.700155161,30.57,30.64,0,no,no,no,no,0
WDM115,17/03/2012,WDM11540985,1,0,1,0,0,0.487610238,0.971734022,32.12,30.57,0,no,no,no,no,0
WDM115,18/03/2012,WDM11540986,1,1,1,0,0,0.202861095,0.487610238,32.09,32.12,0,no,no,no,no,0
WDM115,19/03/2012,WDM11540987,1,0,0,0,0,0.059861598,0.202861095,31.82,32.09,0,no,no,no,no,0
WDM115,20/03/2012,WDM11540988,1,0,1,1,0,0.008329057,0.059861598,30.16,31.82,0,no,no,no,no,0
WDM115,21/03/2012,WDM11540989,1,0,1,1,0,1.35E-05,0.008329057,29.5,30.16,0,no,no,no,no,0
WDM115,22/03/2012,WDM11540990,1,0,1,0,0,0,1.35E-05,30.47,29.5,0,no,no,no,no,0
WDM115,23/03/2012,WDM11540991,1,0,0,0,0,0.010993326,0,30.33,30.47,0,no,no,no,no,0
WDM115,24/03/2012,WDM11540992,1,0,1,1,0,0.082224864,0.010993326,29.36,30.33,0,no,no,no,no,0
WDM115,25/03/2012,WDM11540993,1,0,1,1,0,0.245098921,0.082224864,29.7,29.36,0,no,no,no,no,0
WDM115,26/03/2012,WDM11540994,1,0,1,1,0,0.532446318,0.245098921,29.02,29.7,0,no,no,no,no,0
WDM115,27/03/2012,WDM11540995,1,0,1,0,0,0.97770846,0.532446318,29.82,29.02,0,no,no,no,no,0
WDM115,28/03/2012,WDM11540996,1,0,0,0,0,1.601684149,0.97770846,30.67,29.82,0,no,no,no,no,0
WDM115,29/03/2012,WDM11540997,1,0,1,0,0,2.421602697,1.601684149,31.41,30.67,0,no,no,no,no,0
WDM115,30/03/2012,WDM11540998,1,0,1,0,0,3.427385179,2.421602697,31.14,31.41,0,no,no,no,no,0
WDM115,31/03/2012,WDM11540999,1,0,1,0,0,4.587656528,3.427385179,30.37,31.14,0,no,no,no,no,0
WDM115,01/04/2012,WDM11541000,1,0,1,0,0,5.8724446,4.587656528,30.23,30.37,0,no,no,no,no,0
WDM115,02/04/2012,WDM11541001,1,0,1,0,0,7.210739131,5.8724446,29.83,30.23,0.76,no,no,no,no,0
WDM115,03/04/2012,WDM11541002,0,0,1,0,0,8.548394317,7.210739131,NA,29.83,0.51,no,no,no,no,0
WDM115,04/04/2012,WDM11541003,1,0,1,0,0,9.801962362,8.548394317,NA,NA,0,no,no,no,no,0
WDM115,05/04/2012,WDM11541004,1,0,1,0,0,10.88165996,9.801962362,NA,NA,0,no,no,no,no,0
WDM115,06/04/2012,WDM11541005,1,0,1,0,0,11.10436922,10.88165996,NA,NA,0,no,no,no,no,0
WDM115,07/04/2012,WDM11541006,1,0,1,0,0,10.52635816,11.10436922,NA,NA,0,no,no,no,no,0
WDM115,08/04/2012,WDM11541007,1,0,1,0,0,9.023510192,10.52635816,NA,NA,0,no,no,no,no,0
WDM115,09/04/2012,WDM11541008,1,0,1,0,0,7.402411455,9.023510192,NA,NA,5.08,no,no,no,no,0
WDM115,10/04/2012,WDM11541009,1,0,1,0,0,5.783154459,7.402411455,NA,NA,0,no,no,no,no,0
WDM115,11/04/2012,WDM11541010,1,0,1,0,0,4.298825353,5.783154459,NA,NA,0,no,no,no,no,0
WDM115,12/04/2012,WDM11541011,1,0,1,0,0,3.024949762,4.298825353,NA,NA,0,no,no,no,no,0
WDM115,13/04/2012,WDM11541012,1,0,1,0,0,2.007709612,3.024949762,NA,NA,2.29,no,no,no,no,0
WDM115,14/04/2012,WDM11541013,1,0,1,0,0,1.238513329,2.007709612,NA,NA,1.02,no,no,no,no,0
WDM115,15/04/2012,WDM11541014,1,0,1,0,0,0.69453335,1.238513329,30.48,NA,0,no,no,no,no,0
WDM115,16/04/2012,WDM11541015,1,0,1,1,0,0.342112871,0.69453335,30.13,30.48,0,no,no,no,no,0
WDM115,17/04/2012,WDM11541016,1,0,0,0,0,0.135515714,0.342112871,30.08,30.13,0,no,no,no,no,0
WDM115,18/04/2012,WDM11541017,1,0,1,0,0,0.035513539,0.135515714,30.4,30.08,8.89,no,no,no,no,0
WDM115,19/04/2012,WDM11541018,1,0,0,1,0,0.003052663,0.035513539,30.92,30.4,0,no,no,no,no,0
WDM115,20/04/2012,WDM11541019,1,0,1,0,0,0,0.003052663,31.07,30.92,0,no,no,no,no,0
WDM115,21/04/2012,WDM11541020,0,0,0,1,0,0,0,30.6,31.07,7.37,no,no,no,no,0
WDM115,22/04/2012,WDM11541021,1,0,1,1,0,0.025679826,0,28.88,30.6,0.25,no,no,no,no,0
WDM115,23/04/2012,WDM11541022,1,0,1,0,0,0.12541199,0.025679826,28.81,28.88,2.54,no,no,no,no,0
WDM115,24/04/2012,WDM11541023,0,0,1,1,0,0.337860457,0.12541199,30.77,28.81,8.38,no,no,no,no,0
WDM115,25/04/2012,WDM11541024,1,0,1,1,0,0.701736138,0.337860457,27.65,30.77,2.54,no,no,no,no,0
WDM115,26/04/2012,WDM11541025,1,0,1,0,0,1.242187908,0.701736138,30.57,27.65,11.43,no,no,no,no,0
WDM115,27/04/2012,WDM11541026,1,0,1,0,0,1.974619916,1.242187908,27.43,30.57,7.37,no,no,no,no,0
WDM115,28/04/2012,WDM11541027,1,0,0,1,0,2.906446528,1.974619916,29.7,27.43,1.78,no,no,no,no,0
WDM115,29/04/2012,WDM11541028,1,0,0,0,0,4.012905954,2.906446528,29.37,29.7,0.25,no,no,no,no,0
WDM115,30/04/2012,WDM11541029,0,1,0,1,0,5.271628736,4.012905954,28.93,29.37,7.62,no,no,no,no,0
WDM115,01/05/2012,WDM11541030,0,0,1,0,0,6.626747544,5.271628736,29.22,28.93,16.26,no,no,no,no,0
WDM115,02/05/2012,WDM11541031,1,0,1,0,0,7.999644307,6.626747544,30.1,29.22,0.25,no,no,no,no,0
WDM115,03/05/2012,WDM11541032,0,0,1,0,0,9.336091523,7.999644307,29.67,30.1,0,no,no,no,no,0
WDM115,04/05/2012,WDM11541033,1,0,1,0,0,10.53619718,9.336091523,29.15,29.67,0,no,no,no,no,0
WDM115,05/05/2012,WDM11541034,1,0,0,0,0,11.12934283,10.53619718,29.39,29.15,0.25,no,no,no,no,0
WDM115,06/05/2012,WDM11541035,0,0,0,0,0,10.83340689,11.12934283,30.14,29.39,0,no,no,no,no,0
WDM115,07/05/2012,WDM11541036,1,0,1,0,0,9.339793444,10.83340689,27.99,30.14,0.51,no,no,no,no,0
WDM115,08/05/2012,WDM11541037,1,0,1,0,0,7.739126748,9.339793444,30.17,27.99,19.81,no,no,no,no,0
WDM115,09/05/2012,WDM11541038,1,0,0,0,0,6.163550631,7.739126748,24.84,30.17,22.1,no,no,no,no,0
WDM115,10/05/2012,WDM11541039,1,0,1,0,0,4.716711994,6.163550631,25.64,24.84,43.18,no,no,no,no,0
WDM115,11/05/2012,WDM11541040,1,0,1,0,0,3.464472421,4.716711994,26.01,25.64,0.25,no,no,no,no,0
WDM115,12/05/2012,WDM11541041,1,0,1,1,0,2.430964019,3.464472421,26.53,26.01,28.19,no,no,no,no,0
WDM115,13/05/2012,WDM11541042,1,0,1,0,0,1.617810213,2.430964019,25.64,26.53,3.3,no,no,no,no,0
WDM115,14/05/2012,WDM11541043,1,0,1,0,0,1.000332079,1.617810213,25.58,25.64,7.87,no,no,no,no,0
WDM115,15/05/2012,WDM11541044,0,0,0,0,0,0.557734931,1.000332079,26.08,25.58,0.25,no,no,no,no,0
WDM115,16/05/2012,WDM11541045,0,0,1,0,0,0.266988091,0.557734931,26.97,26.08,13.97,no,no,no,no,0
WDM115,17/05/2012,WDM11541046,1,0,1,1,0,0.09830733,0.266988091,27.18,26.97,2.29,no,no,no,no,0
WDM115,18/05/2012,WDM11541047,0,0,1,0,0,0.021138024,0.09830733,27.11,27.18,2.29,no,no,no,no,0
WDM115,19/05/2012,WDM11541048,0,0,1,0,0,0.000620949,0.021138024,26.69,27.11,0,no,no,no,no,0
WDM115,20/05/2012,WDM11541049,1,0,1,1,0,0,0.000620949,26.8,26.69,0.25,no,no,no,no,0
WDM115,21/05/2012,WDM11541050,1,0,1,0,0,0.002117434,0,26.57,26.8,0,no,no,no,no,0
WDM115,22/05/2012,WDM11541051,1,0,0,0,0,0.05258283,0.002117434,26.94,26.57,0,no,no,no,no,0
WDM115,23/05/2012,WDM11541052,1,0,1,0,0,0.195522909,0.05258283,27,26.94,0.76,no,no,no,no,0
WDM115,24/05/2012,WDM11541053,1,0,1,0,0,0.471791411,0.195522909,24.13,27,3.56,no,no,no,no,0
WDM115,25/05/2012,WDM11541054,1,0,1,0,0,0.919233868,0.471791411,24.79,24.13,3.05,no,no,no,no,0
WDM115,26/05/2012,WDM11541055,1,0,1,0,0,1.559768704,0.919233868,23.85,24.79,0.76,no,no,no,no,0
WDM115,27/05/2012,WDM11541056,1,0,1,0,0,2.408914645,1.559768704,25.17,23.85,1.02,no,no,no,no,0
WDM115,28/05/2012,WDM11541057,1,0,1,0,0,3.44894455,2.408914645,25.89,25.17,0.25,no,no,no,no,0
WDM115,29/05/2012,WDM11541058,1,0,1,0,0,4.657234998,3.44894455,25.45,25.89,12.7,no,no,no,no,0
WDM115,30/05/2012,WDM11541059,0,0,1,0,0,6.006379489,4.657234998,25.45,25.45,0.51,no,no,no,no,0
WDM115,31/05/2012,WDM11541060,1,0,1,0,0,7.423185196,6.006379489,26.26,25.45,0,no,no,no,no,0
WDM115,01/06/2012,WDM11541061,1,0,1,0,0,8.84691737,7.423185196,27,26.26,0,no,no,no,no,0
WDM115,02/06/2012,WDM11541062,1,0,1,0,0,10.17055273,8.84691737,26.5,27,0,no,no,no,no,0
WDM115,03/06/2012,WDM11541063,0,0,1,0,0,11.11898729,10.17055273,26,26.5,0,no,no,no,no,0
WDM115,04/06/2012,WDM11541064,1,0,1,0,0,10.93491865,11.11898729,25.61,26,0,no,no,no,no,0
WDM115,05/06/2012,WDM11541065,0,0,1,0,0,9.712040774,10.93491865,24.52,25.61,0,no,no,no,no,0
WDM115,06/06/2012,WDM11541066,0,0,1,0,0,8.200437303,9.712040774,25.78,24.52,0,no,no,no,no,0
WDM115,07/06/2012,WDM11541067,1,0,1,0,0,6.718715171,8.200437303,26.08,25.78,0,no,no,no,no,0
WDM115,08/06/2012,WDM11541068,1,0,0,0,0,5.335568848,6.718715171,26.89,26.08,0.25,no,no,no,no,0
WDM118,24/07/2013,WDM11841479,0,0,0,1,0,8.902533634,5.335568848,25.46,26.89,0,no,no,no,no,0
WDM118,25/07/2013,WDM11841480,1,0,1,0,0,7.467563365,8.902533634,22.14,25.46,0,no,no,no,no,0
WDM118,26/07/2013,WDM11841481,1,0,0,1,1,6.057751977,7.467563365,24.38,22.14,0,no,no,no,no,160
WDM118,27/07/2013,WDM11841482,1,0,1,0,0,4.730365882,6.057751977,25.57,24.38,0,no,no,no,no,0
WDM118,28/07/2013,WDM11841483,1,0,1,0,0,3.549761188,4.730365882,26.57,25.57,0.76,no,no,no,no,0
WDM118,29/07/2013,WDM11841484,0,0,1,0,1,2.532913436,3.549761188,26.08,26.57,10.67,no,no,no,no,105
